Is Dead,Accession Number,Catalogue Number,Accepted Name,TaxonomicName,Genus,Family,Provenance Code,Legacy Provenance Code,Country ISO,Last Seen On,source_file,Accession Date,StandardDateISO,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
ALIVE,1991-1441,K:LCD-1991-1441*1,Rhipsalis crispata,Rhipsalis crispata,Rhipsalis,Cactaceae,,N - Natural Source and Progeny,Brazil,29-05-2024,TropicalNursery_Simplified.xlsx,1991,1991-01-01,BestMatch,9.41215,Exact,0,Rhipsalis crispata,Rhipsalis crispata (Haw.) Pfeiff.,Rhipsalis crispata,4SBF7,Rhipsalis crispata (Haw.) Pfeiff.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Rhipsalis|Rhipsalis crispata,
ALIVE,2012-1019,K:LCD-2012-1019*2,Xiphidium caeruleum,Xiphidium caeruleum,Xiphidium,Haemodoraceae,,N - Natural Source and Progeny,Peru,28-06-2022,TropicalNursery_Simplified.xlsx,2012,2012-01-01,BestMatch,9.41215,Exact,0,Xiphidium caeruleum,Xiphidium caeruleum Aubl.,Xiphidium caeruleum,7G9FY,Xiphidium caeruleum Aubl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Commelinales|Haemodoraceae|Xiphidium|Xiphidium caeruleum,
ALIVE,1973-4018,K:LCD-1973-4018*1,Haworthia marumiana,Haworthia marumiana,Haworthia,Asphodelaceae,,N - Natural Source and Progeny,South Africa,24-11-2021,TropicalNursery_Simplified.xlsx,1973,1973-01-01,BestMatch,9.41215,Exact,0,Haworthia marumiana,Haworthia marumiana Uitewaal,Haworthia marumiana,3JWRY,Haworthia marumiana Uitewaal,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Haworthia|Haworthia marumiana,
ALIVE,2004-3054,K:LCD-2004-3054*1,Coryphantha cornifera,Coryphantha cornifera,Coryphantha,Cactaceae,,N - Natural Source and Progeny,,08-12-2022,TropicalNursery_Simplified.xlsx,2004,2004-01-01,BestMatch,9.41215,Exact,0,Coryphantha cornifera,Coryphantha cornifera (DC.) Lem.,Coryphantha cornifera,YS7N,Coryphantha cornifera (DC.) Lem.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Coryphantha|Coryphantha cornifera,
ALIVE,1985-603,K:LCD-1985-603*1,Ferocactus robustus,Ferocactus robustus,Ferocactus,Cactaceae,,,,24-10-2023,TropicalNursery_Simplified.xlsx,1985,1985-01-01,BestMatch,9.41206,Exact,0,Ferocactus robustus,Ferocactus robustus (Karw. ex Pfeiff.) Britton & Rose,Ferocactus robustus,6HQWW,Ferocactus robustus (Karw. ex Pfeiff.) Britton & Rose,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Ferocactus|Ferocactus robustus,
ALIVE,1963-37803,K:LCD-1963-37803*1,,Adiantum raddianum 'Kensington Gem',Adiantum,Pteridaceae,,,,15-02-2024,TropicalNursery_Simplified.xlsx,1963,1963-01-01,BestMatch,9.41215,Exact,0,Adiantum raddianum 'Kensington Gem',Adiantum raddianum C. Presl,Adiantum raddianum,B8WDV,Adiantum raddianum C. Presl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Pteridaceae|Adiantoideae|Adiantum|Adiantum raddianum,
ALIVE,2000-1149,K:LCD-2000-1149*1,Matucana aureiflora,Matucana aureiflora,Matucana,Cactaceae,,,,10-01-2023,TropicalNursery_Simplified.xlsx,2000,2000-01-01,BestMatch,9.41215,Exact,0,Matucana aureiflora,Matucana aureiflora F. Ritter,Matucana aureiflora,3YFHS,Matucana aureiflora F. Ritter,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Matucana|Matucana aureiflora,
ALIVE,1965-75304,K:LCD-1965-75304*2,Crassula rupestris subsp. marnieriana,Crassula marnieriana,Crassula,Crassulaceae,,,,10-08-2023,TropicalNursery_Simplified.xlsx,1965,1965-01-01,BestMatch,9.38861,Fuzzy,1,Crassula marnieriana,Crassula marnierana Huber & H. Jacobsen,Crassula marnierana,Z7CY,Crassula rupestris subsp. marnierana (Huber & H. Jacobsen) Toelken,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Crassuloideae|Crassula|Crassula rupestris|Crassula rupestris marnierana,
ALIVE,2007-1800,K:LCD-2007-1800*1,,Nymphaea 'Rsvp',Nymphaea,Nymphaeaceae,,,,14-09-2007,TropicalNursery_Simplified.xlsx,2007,2007-01-01,BestMatch,9.41215,Exact,0,Nymphaea 'Rsvp',Nymphaea L.,Nymphaea,63GBF,Nymphaea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Nymphaeales|Nymphaeaceae|Nymphaeoideae|Nymphaea,
ALIVE,1953-28203,K:LCD-1953-28203*1,Davallia solida var. fejeensis,Davallia solida var. fejeensis,Davallia,Polypodiaceae,,,,15-02-2024,TropicalNursery_Simplified.xlsx,1953,1953-01-01,BestMatch,9.56287,Exact,0,Davallia solida var. fejeensis,Davallia solida var. fejeensis (Hook.) Noot.,Davallia solida var. fejeensis,BD43J,Davallia fejeensis Hook.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Davalliaceae|Davallia|Davallia fejeensis,
ALIVE,2000-1112,K:LCD-2000-1112*1,Parodia procera,Parodia procera,Parodia,Cactaceae,,,,14-11-2023,TropicalNursery_Simplified.xlsx,2000,2000-01-01,BestMatch,9.41215,Exact,0,Parodia procera,Parodia procera F. Ritter,Parodia procera,4DQSL,Parodia procera F. Ritter,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Parodia|Parodia procera,
ALIVE,1979-3138,K:LCD-1979-3138*2,Plumeria inodora,Plumeria inodora,Plumeria,Apocynaceae,,N - Natural Source and Progeny,Guyana,28-12-2024,TropicalNursery_Simplified.xlsx,1979,1979-01-01,BestMatch,9.41215,Exact,0,Plumeria inodora,Plumeria inodora Jacq.,Plumeria inodora,4KJBQ,Plumeria inodora Jacq.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Plumeria|Plumeria inodora,
ALIVE,2009-872,K:LCD-2009-872*1,Pleiospilos compactus subsp. canus,Pleiospilos compactus subsp. canus,Pleiospilos,Aizoaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx,2009,2009-01-01,BestMatch,9.56311,Exact,0,Pleiospilos compactus subsp. canus,Pleiospilos compactus subsp. canus (Haw.) H. Hartmann & Liede,Pleiospilos compactus subsp. canus,BNW6P,Pleiospilos compactus subsp. canus (Haw.) H. Hartmann & Liede,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Aizoaceae|Ruschioideae|Pleiospilos|Pleiospilos compactus|Pleiospilos compactus canus,
ALIVE,1973-12643,K:LCD-1973-12643*1,Piper arboreum,Piper arboreum,Piper,Piperaceae,,,,22-12-2023,TropicalNursery_Simplified.xlsx,1973,1973-01-01,BestMatch,9.41215,Exact,0,Piper arboreum,Piper arboreum Aubl.,Piper arboreum,4J377,Piper arboreum Aubl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Piperales|Piperaceae|Piperoideae|Piper|Piper arboreum,
ALIVE,2003-1131,K:LCD-2003-1131*1,Astrophytum capricorne,Astrophytum capricorne,Astrophytum,Cactaceae,,,,10-12-2024,TropicalNursery_Simplified.xlsx,2003,2003-01-01,BestMatch,9.41215,Exact,0,Astrophytum capricorne,Astrophytum capricorne (A. Dietr.) Britton & Rose,Astrophytum capricorne,J52M,Astrophytum capricorne (A. Dietr.) Britton & Rose,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Astrophytum|Astrophytum capricorne,
ALIVE,2004-152,K:LCD-2004-152*1,Anthurium wendlingeri,Anthurium wendlingeri,Anthurium,Araceae,,,,07-02-2024,TropicalNursery_Simplified.xlsx,2004,2004-01-01,BestMatch,9.41215,Exact,0,Anthurium wendlingeri,Anthurium wendlingeri G.M.Barroso,Anthurium wendlingeri,5VKCV,Anthurium wendlingeri G.M.Barroso,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Anthurium|Anthurium wendlingeri,
ALIVE,1989-2542,K:LCD-1989-2542*1,Morangaya pensilis,Morangaya pensilis,Morangaya,Cactaceae,,,,15-02-2024,TropicalNursery_Simplified.xlsx,1989,1989-01-01,BestMatch,9.41180,Exact,0,Morangaya pensilis,Morangaya pensilis (K. Brandegee) G. D. Rowley,Morangaya pensilis,44CG9,Echinocereus pensilis (K. Brandegee) J. A. Purpus,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Echinocereus|Echinocereus pensilis,
ALIVE,1979-1476,K:LCD-1979-1476*1,Aloe fleurentiniorum,Aloe fleurentiniorum,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Saudi Arabia,05-01-2022,TropicalNursery_Simplified.xlsx,1979,1979-01-01,BestMatch,9.41215,Exact,0,Aloe fleurentiniorum,Aloe fleurentiniorum Lavranos & L.E.Newton,Aloe fleurentiniorum,C3MJ,Aloe fleurentiniorum Lavranos & L.E.Newton,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Aloe|Aloe fleurentiniorum,
ALIVE,1985-521,K:LCD-1985-521*1,Pterocactus araucanus,Pterocactus araucanus,Pterocactus,Cactaceae,,,,24-01-2023,TropicalNursery_Simplified.xlsx,1985,1985-01-01,BestMatch,9.41215,Exact,0,Pterocactus araucanus,Pterocactus araucanus A. Cast.,Pterocactus araucanus,4PVCS,Pterocactus araucanus A. Cast.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Opuntioideae|Pterocactus|Pterocactus araucanus,
ALIVE,1958-29508,K:LCD-1958-29508*1,Aloe lateritia var. graminicola,Aloe lateritia var. graminicola,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Ethiopia,05-01-2022,TropicalNursery_Simplified.xlsx,1958,1958-01-01,BestMatch,9.56311,Exact,0,Aloe lateritia var. graminicola,Aloe lateritia var. graminicola (Reynolds) S.Carter,Aloe lateritia var. graminicola,5M5M4,Aloe lateritia var. graminicola (Reynolds) S.Carter,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Aloe|Aloe lateritia|Aloe lateritia graminicola,
ALIVE,2014-702,K:LCD-2014-702*1,Lithops dendritica,Lithops pseudotruncatella subsp. dendritica,Lithops,Aizoaceae,,,,21-11-2023,TropicalNursery_Simplified.xlsx,2014,2014-01-01,BestMatch,9.56287,Exact,0,Lithops pseudotruncatella subsp. dendritica,Lithops pseudotruncatella subsp. dendritica (Nel) D. T. Cole,Lithops pseudotruncatella subsp. dendritica,7XGTW,Lithops dendritica subsp. dendritica,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Aizoaceae|Ruschioideae|Lithops|Lithops dendritica|Lithops dendritica dendritica,
ALIVE,1977-3844,K:LCD-1977-3844*1,Euphorbia samburuensis,Euphorbia samburuensis,Euphorbia,Euphorbiaceae,,N - Natural Source and Progeny,Kenya,06-12-2023,TropicalNursery_Simplified.xlsx,1977,1977-01-01,BestMatch,9.41215,Exact,0,Euphorbia samburuensis,Euphorbia samburuensis P.R.O.Bally & S.Carter,Euphorbia samburuensis,3CQMD,Euphorbia samburuensis P.R.O.Bally & S.Carter,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Euphorbia|Euphorbia samburuensis,
ALIVE,1973-3586,K:LCD-1973-3586*1,Haworthiopsis viscosa var. viscosa,Haworthiopsis viscosa var. viscosa,Haworthiopsis,Asphodelaceae,,N - Natural Source and Progeny,South Africa,24-11-2021,TropicalNursery_Simplified.xlsx,1973,1973-01-01,BestMatch,9.56311,Exact,0,Haworthiopsis viscosa var. viscosa,Haworthiopsis viscosa var. viscosa,Haworthiopsis viscosa var. viscosa,5P9DW,Haworthiopsis viscosa var. viscosa,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Haworthiopsis|Haworthiopsis viscosa|Haworthiopsis viscosa viscosa,
ALIVE,1977-5434,K:LCD-1977-5434*1,Aloe penduliflora,Aloe penduliflora,Aloe,Asphodelaceae,,,Kenya,05-01-2022,TropicalNursery_Simplified.xlsx,1977,1977-01-01,BestMatch,9.41215,Exact,0,Aloe penduliflora,Aloe penduliflora Baker,Aloe penduliflora,C3XM,Aloe penduliflora Baker,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Aloe|Aloe penduliflora,
ALIVE,1978-6205,K:LCD-1978-6205*1,Aloe,Aloe,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Kenya,01-12-2021,TropicalNursery_Simplified.xlsx,1978,1978-01-01,BestMatch,9.41215,Exact,0,Aloe,Aloe L.,Aloe,8VTM9,Aloe L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Aloe,
ALIVE,2014-1629,K:LCD-2014-1629*1,Tillandsia reducta,Tillandsia reducta,Tillandsia,Bromeliaceae,,,,16-07-2024,TropicalNursery_Simplified.xlsx,2014,2014-01-01,BestMatch,9.41215,Exact,0,Tillandsia reducta,Tillandsia reducta L.B.Sm.,Tillandsia reducta,56Y49,Tillandsia reducta L.B.Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Tillandsia|Tillandsia reducta,
ALIVE,1980-3977,K:LCD-1980-3977*1,Siphonochilus kirkii,Siphonochilus kirkii,Siphonochilus,Zingiberaceae,,,Malawi,09-02-2024,TropicalNursery_Simplified.xlsx,1980,1980-01-01,BestMatch,9.41215,Exact,0,Siphonochilus kirkii,Siphonochilus kirkii (Hook.f.) B.L.Burtt,Siphonochilus kirkii,4XPTT,Siphonochilus kirkii (Hook.f.) B.L.Burtt,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Zingiberaceae|Siphonochilus|Siphonochilus kirkii,
ALIVE,2003-310,K:LCD-2003-310*1,Coelogyne saccolabium,Coelogyne saccolabium,Coelogyne,Orchidaceae,,,,14-05-2024,TropicalNursery_Simplified.xlsx,2003,2003-01-01,BestMatch,9.41215,Exact,0,Coelogyne saccolabium,Coelogyne saccolabium (Kraenzl.) M.W.Chase & Schuit.,Coelogyne saccolabium,9V6DR,Coelogyne saccolabium (Kraenzl.) M.W.Chase & Schuit.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Coelogyne|Coelogyne saccolabium,
ALIVE,2012-1411,K:LCD-2012-1411*2,Microgramma nitida,Microgramma nitida,Microgramma,Polypodiaceae,,N - Natural Source and Progeny,Mexico,20-01-2023,TropicalNursery_Simplified.xlsx,2012,2012-01-01,BestMatch,9.41215,Exact,0,Microgramma nitida,Microgramma nitida (J. Sm.) A. R. Sm.,Microgramma nitida,B9V2P,Microgramma nitida (J. Sm.) A. R. Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Polypodiaceae|Campyloneuroideae|Microgramma|Microgramma nitida,
ALIVE,1979-189,K:LCD-1979-189*2,Begonia scabrida,Begonia scabrida,Begonia,Begoniaceae,,,,12-05-2022,TropicalNursery_Simplified.xlsx,1979,1979-01-01,BestMatch,9.41215,Exact,0,Begonia scabrida,Begonia scabrida A. DC.,Begonia scabrida,7SHDN,Begonia scabrida A. DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Begoniaceae|Begonia|Begonia scabrida,
ALIVE,1985-3609,K:LCD-1985-3609*1,Gymnocalycium bruchii,Gymnocalycium bruchii,Gymnocalycium,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx,1985,1985-01-01,BestMatch,9.41215,Exact,0,Gymnocalycium bruchii,Gymnocalycium bruchii (Speg.) Hosseus,Gymnocalycium bruchii,3HQN9,Gymnocalycium bruchii (Speg.) Hosseus,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Gymnocalycium|Gymnocalycium bruchii,
ALIVE,1977-1,K:LCD-1977-1*1,Aloe dhufarensis,Aloe dhufarensis,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Saudi Arabia,16-02-2022,TropicalNursery_Simplified.xlsx,1977,1977-01-01,BestMatch,9.41215,Exact,0,Aloe dhufarensis,Aloe dhufarensis Lavranos,Aloe dhufarensis,C3KN,Aloe dhufarensis Lavranos,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Aloe|Aloe dhufarensis,
ALIVE,2000-682,K:LCD-2000-682*1,Cephalophyllum,Cephalophyllum,Cephalophyllum,Aizoaceae,,,,12-12-2023,TropicalNursery_Simplified.xlsx,2000,2000-01-01,BestMatch,9.41215,Exact,0,Cephalophyllum,Cephalophyllum (Haw.) N. E. Br.,Cephalophyllum,3KGG,Cephalophyllum (Haw.) N. E. Br.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Aizoaceae|Ruschioideae|Cephalophyllum,
ALIVE,1985-522,K:LCD-1985-522*1,Pterocactus tuberosus,Pterocactus tuberosus,Pterocactus,Cactaceae,,,,24-01-2023,TropicalNursery_Simplified.xlsx,1985,1985-01-01,BestMatch,9.41215,Exact,0,Pterocactus tuberosus,Pterocactus tuberosus (Pfeiff.) Britton & Rose,Pterocactus tuberosus,4PVD9,Pterocactus tuberosus (Pfeiff.) Britton & Rose,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Opuntioideae|Pterocactus|Pterocactus tuberosus,
ALIVE,1999-3669,K:LCD-1999-3669*1,Acanthocalycium spiniflorum,Echinopsis spiniflora,Echinopsis,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx,1999,1999-01-01,BestMatch,9.41180,Exact,0,Echinopsis spiniflora,Echinopsis spiniflora (K. Schum.) A. Berger,Echinopsis spiniflora,38KL3,Acanthocalycium spiniflorum (K. Schum.) Backeb.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Acanthocalycium|Acanthocalycium spiniflorum,
ALIVE,2009-3065,K:LCD-2009-3065*1,Cymbidium finlaysonianum,Cymbidium finlaysonianum,Cymbidium,Orchidaceae,,,,30-10-2024,TropicalNursery_Simplified.xlsx,2009,2009-01-01,BestMatch,9.41215,Exact,0,Cymbidium finlaysonianum,Cymbidium finlaysonianum Lindl.,Cymbidium finlaysonianum,336G4,Cymbidium finlaysonianum Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Cymbidium|Cymbidium finlaysonianum,
ALIVE,2005-164,K:LCD-2005-164*1,,Catharanthus roseus 'Albus',Catharanthus,Apocynaceae,,,Madagascar,26-01-2024,TropicalNursery_Simplified.xlsx,2005,2005-01-01,BestMatch,9.41215,Exact,0,Catharanthus roseus 'Albus',Catharanthus roseus (L.) G. Don,Catharanthus roseus,RTT8,Catharanthus roseus (L.) G. Don,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Catharanthus|Catharanthus roseus,
ALIVE,1984-8010,K:LCD-1984-8010*1,Anthurium scandens,Anthurium scandens,Anthurium,Araceae,,N - Natural Source and Progeny,,07-02-2024,TropicalNursery_Simplified.xlsx,1984,1984-01-01,BestMatch,9.41215,Exact,0,Anthurium scandens,Anthurium scandens (Aubl.) Engl.,Anthurium scandens,67J2F,Anthurium scandens (Aubl.) Engl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Anthurium|Anthurium scandens,
ALIVE,1969-17744,K:LCD-1969-17744*1,Ipomoea horsfalliae,Ipomoea horsfalliae,Ipomoea,Convolvulaceae,,,,22-09-2022,TropicalNursery_Simplified.xlsx,1969,1969-01-01,BestMatch,9.41215,Exact,0,Ipomoea horsfalliae,Ipomoea horsfalliae Hook.,Ipomoea horsfalliae,6MWV5,Ipomoea horsfalliae Hook.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Convolvulaceae|Convolvuloideae|Ipomoea|Ipomoea horsfalliae,
ALIVE,2001-4489,K:LCD-2001-4489*1,Passiflora aurantia,Passiflora aurantia,Passiflora,Passifloraceae,,,,19-04-2022,TropicalNursery_Simplified.xlsx,2001,2001-01-01,BestMatch,9.41215,Exact,0,Passiflora aurantia,Passiflora aurantia G. Forst.,Passiflora aurantia,4DY7W,Passiflora aurantia G. Forst.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Passifloraceae|Passifloroideae|Passiflora|Passiflora aurantia,
ALIVE,2006-1441,K:LCD-2006-1441*1,Cynanchum danguyanum,Cynanchum danguyanum,Cynanchum,Apocynaceae,,N - Natural Source and Progeny,Madagascar,09-11-2021,TropicalNursery_Simplified.xlsx,2006,2006-01-01,BestMatch,9.41215,Exact,0,Cynanchum danguyanum,Cynanchum danguyanum Choux,Cynanchum danguyanum,338MB,Cynanchum danguyanum Choux,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Asclepiadoideae|Cynanchum|Cynanchum danguyanum,
ALIVE,1998-1820,K:LCD-1998-1820*1,Passiflora biflora,Passiflora biflora,Passiflora,Passifloraceae,,,Belize,19-01-2022,TropicalNursery_Simplified.xlsx,1998,1998-01-01,BestMatch,9.41215,Exact,0,Passiflora biflora,Passiflora biflora Lam.,Passiflora biflora,4DY8M,Passiflora biflora Lam.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Passifloraceae|Passifloroideae|Passiflora|Passiflora biflora,
ALIVE,1965-37503,K:LCD-1965-37503*1,Cylindropuntia kleiniae,Cylindropuntia kleiniae,Cylindropuntia,Cactaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx,1965,1965-01-01,BestMatch,9.41215,Exact,0,Cylindropuntia kleiniae,Cylindropuntia kleiniae (DC.) F. M. Knuth,Cylindropuntia kleiniae,333VB,Cylindropuntia kleiniae (DC.) F. M. Knuth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Opuntioideae|Cylindropuntia|Cylindropuntia kleiniae,
ALIVE,1963-36701,K:LCD-1963-36701*2,Jasminum angulare,Jasminum angulare,Jasminum,Oleaceae,,,,17-12-2024,TropicalNursery_Simplified.xlsx,1963,1963-01-01,BestMatch,9.41215,Exact,0,Jasminum angulare,Jasminum angulare Vahl,Jasminum angulare,3QMC4,Jasminum angulare Vahl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Jasminum|Jasminum angulare,
ALIVE,2002-1464,K:LCD-2002-1464*1,Sarracenia flava,Sarracenia flava,Sarracenia,Sarraceniaceae,,,,04-07-2022,TropicalNursery_Simplified.xlsx,2002,2002-01-01,BestMatch,9.41215,Exact,0,Sarracenia flava,Sarracenia flava L.,Sarracenia flava,79PJ4,Sarracenia flava L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Sarraceniaceae|Sarracenia|Sarracenia flava,
ALIVE,1958-63022,K:LCD-1958-63022*1,Echinopsis cuzcoensis,Echinopsis cuzcoensis,Echinopsis,Cactaceae,,,,09-01-2023,TropicalNursery_Simplified.xlsx,1958,1958-01-01,BestMatch,9.41180,Exact,0,Echinopsis cuzcoensis,Echinopsis cuzcoensis (Britton & Rose) H. Friedrich & G. D. Rowley,Echinopsis cuzcoensis,6DV8Q,Trichocereus cuzcoensis Britton & Rose,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Trichocereus|Trichocereus cuzcoensis,
ALIVE,1966-56802,K:LCD-1966-56802*1,Brillantaisia owariensis,Brillantaisia nyanzarum,Brillantaisia,Acanthaceae,,N - Natural Source and Progeny,Kenya,28-06-2022,TropicalNursery_Simplified.xlsx,1966,1966-01-01,BestMatch,9.41180,Exact,0,Brillantaisia nyanzarum,Brillantaisia nyanzarum Burkill,Brillantaisia nyanzarum,NB92,Brillantaisia owariensis Beauverd,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Acanthaceae|Acanthoideae|Brillantaisia|Brillantaisia owariensis,
ALIVE,1981-4652,K:LCD-1981-4652*1,Tillandsia tricolor,Tillandsia tricolor,Tillandsia,Bromeliaceae,,N - Natural Source and Progeny,Peru,16-07-2024,TropicalNursery_Simplified.xlsx,1981,1981-01-01,BestMatch,9.41215,Exact,0,Tillandsia tricolor,Tillandsia tricolor Schltdl. & Cham.,Tillandsia tricolor,7CBF7,Tillandsia tricolor Schltdl. & Cham.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Tillandsia|Tillandsia tricolor,
ALIVE,1979-5630,K:LCD-1979-5630*1,Euphorbia caput-medusae,Euphorbia caput-medusae,Euphorbia,Euphorbiaceae,,N - Natural Source and Progeny,South Africa,05-12-2023,TropicalNursery_Simplified.xlsx,1979,1979-01-01,BestMatch,9.41215,Exact,0,Euphorbia caput-medusae,Euphorbia caput-medusae L.,Euphorbia caput-medusae,3CN8J,Euphorbia caput-medusae L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Euphorbia|Euphorbia caput-medusae,
