Id;Code interne;UID;Numero de specimen cultive;Status de determination;Determination acceptee;Famille;Familie Citation d'auteurs;Familie Hybride;Genre;Genre Citation d'auteurs;Genre Hybride;Espece;Espece Citation d'auteurs;Espece Hybride;Sous-espece;Sous-espece Citation d'auteurs;Sous-espece Hybride;Rang taxonomique;Citation d'auteurs;Cultivar;Obtenteur;Date d'obtention;Pays d'obtention;Nom commercial;Nom s  commun s ;Type biologique;Habitat;Code ipen;Objectif de culture;Site;Aire;Groupe;Sous-groupe;Type d'emplacement;Secteur;Jardinier ere ;Etat de l'etiquette;Vivant;Date de mort;Cause de mort;Nom d'acquisition;Geolocalisation;Type de provenance;Type d'acquisition;Sexe;Aire de distribution;Type de culture;Acronyme   Code  interne  du correspondant;Correspondant;Remarque;Remarque sur l'acquisition;Remarque sur la nomenclature;Main courante;Feuillage Particularites;Floraison Particularites;General Particularites;Morphologie;Complements
55101;;b2b72fc9-7865-48c2-ad9e-a25530f9913f;19500466I0;Non determine;Iris L.;Iridaceae;Juss.;;Iris;L.;;;;;;;;;;;;;;;;;;XX-0-NEU-19500466;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin des simples;Subspontane;Groupe;Jardin;;Inconnue;VRAI;;;Iris L.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55102;;f0eb6fe9-9d21-487a-86f5-db8d004d172c;20160116H0;Non determine;Viola tricolor L.;Violaceae;Batsch;;Viola;L.;;tricolor;L.;;;;;;;;;;;;;;;XX-0-NEU-20160116;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin des simples;Subspontane;Groupe;Jardin;;Inconnue;VRAI;;;Viola tricolor L.;;Horticole;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55103;;db5dd2a5-92f3-4d66-9703-fa0634f0711e;20160117C0;Non determine;Sorbus aucuparia L.;Rosaceae;Juss.;;Sorbus;L.;;aucuparia;L.;;;;;;;;;;;;;;;CH-0-NEU-20160117;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin des simples;Haie indigene;Groupe;Jardin;;Inconnue;VRAI;;;Sorbus aucuparia L.;;Sauvage (cultive);J;;;;FORSTER;Forster Baumschule;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55104;;be73ce6d-fe0e-4fab-8734-41022c6862bb;20210441I0;Non determine;Astrantia biebersteinii Fisch. & C.A.Mey.;Apiaceae;Lindl.;;Astrantia;L.;;biebersteinii;Fisch. & C.A.Mey.;;;;;;;;;;;;;;;XX-0-G-19780581;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Absent;VRAI;;;Astrantia biebersteinii Fisch. & C. A. Mey.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55105;;0a0bed8e-52f4-4b34-bfdf-b20380b87ed5;20160118I0;Non determine;Daphne arbuscula Celak.;Thymelaeaceae;Juss.;;Daphne;L.;;arbuscula;Celak.;;;;;;;;;;;;;;;XX-0-G-19947393;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Inconnue;VRAI;;;Daphne arbuscula Celak.;;Inconnue;J;;;;G;Conservatoire et Jardin botaniques Geneve;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55106;;8bf7686b-bf3d-4a9a-ba08-3be0b5ffffb8;20160119I0;Non determine;Phuopsis stylosa (Trin.) Benth. & B.D.Jacks.;Rubiaceae;Juss.;;Phuopsis;(Griseb.) Benth. & Hook.f.;;stylosa;(Trin.) Benth. & B.D.Jacks.;;;;;;;;;;;;;;;XX-0-G-19780515;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Absent;VRAI;;;Phuopsis stylosa (Trin.) Benth. & B. D. Jacks.;;Inconnue;J;;;;G;Conservatoire et Jardin botaniques Geneve;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55107;;160e175e-d49a-42ba-80ce-c9130ee47b4b;20160120I0;Non determine;Geranium renardii Trautv.;Geraniaceae;Juss.;;Geranium;L.;;renardii;Trautv.;;;;;;;;;;;;;;;XX-0-G-19780609;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Inconnue;VRAI;;;Geranium renardii Trautv.;;Inconnue;J;;;;G;Conservatoire et Jardin botaniques Geneve;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55108;;4210c659-64f8-4df2-8d2c-4b695df87d36;20160121I0;Non determine;Picea orientalis (L.) Link;Pinaceae;Spreng. ex Rudolphi;;Picea;A.Dietr.;;orientalis;(L.) Link;;;;;;;;;;;;;;;XX-0-NEU-20160121;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Inconnue;VRAI;;;Picea orientalis 'Bames';;Inconnue;J;;;;FORSTER;Forster Baumschule;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55109;ACCID: 94-435;174489e8-7678-41de-9ddb-25a51e609e9c;19940003N1;Non determine;Viburnum tinus L.;Viburnaceae;Raf.;;Viburnum;L.;;tinus;L.;;;;;;;;;;;;;;;FR-0-NEU-19940435;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Pyrenees;Groupe;Jardin;;Inconnue;VRAI;;;Viburnum tinus L.;Saint-Guilhem-le-Desert, Herault, France metropolitaine, Europe, Monde;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55110;ACCID: 94-155;ebcdabd4-52a1-4e2e-9fab-4b470d040564;19940002N1;Non determine;Phillyrea angustifolia L.;Oleaceae;Hoffmanns. & Link;;Phillyrea;L.;;angustifolia;L.;;;;;;;;;;;;;;;FR-0-NEU-19940155;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Peninsule Iberique;Groupe;Jardin;;Inconnue;VRAI;;;Phillyrea angustifolia L.;France metropolitaine, Europe, Monde;Sauvage;J;;;;MARSM;Marseille Jardin Botanique E.-M. Heckel;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55111;;41bf82c1-cd02-44e8-a40d-11a93d5cbfbe;20150086N0;Determine par une personne competente;Asplenium ruta-muraria L. subsp. ruta-muraria;Aspleniaceae;Newman;;Asplenium;L.;;ruta-muraria;L.;;ruta-muraria;L.;;subsp.;;;;;;;;;;CH-0-NEU-20150086;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Peninsule Iberique;Groupe;Jardin;;Inconnue;VRAI;;;Asplenium ruta-muraria L. subsp. ruta-muraria;;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55112;ACCID: 581;1bffb7a0-a2a9-4b84-9a99-a430d7732b08;19940005N0;Determine par une personne competente;Arenaria tetraquetra L.;Caryophyllaceae;Juss.;;Arenaria;L.;;tetraquetra;L.;;;;;;;;;;;;;;;ES-0-NEU-19940581;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Pyrenees;Groupe;Jardin;;Inconnue;VRAI;;;Arenaria tetraquetra;Turbón, La Ribagorza, Aragon, Europe, Monde;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55113;ACCID: 94-0453;66e6429c-73eb-4952-907d-d6a2afc2f6be;19940049N0;Determine par une personne competente;Bupleurum fruticosum L.;Apiaceae;Lindl.;;Bupleurum;L.;;fruticosum;L.;;;;;;;;;;;;;;;FR-0-NEU-19940453;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Pyrenees;Groupe;Jardin;;Inconnue;VRAI;;;Bupleurum fruticosum L.;Saint-Guilhem-le-Desert, Herault, France metropolitaine, Europe, Monde;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55114;;3a3113c6-dd20-4476-b742-61ecfd409831;20170088J0;Non determine;Nicotiana tabacum L.;Solanaceae;Adans.;;Nicotiana;L.;;tabacum;L.;;;;;;;;;;;;;;;XX-0-SIENA-0-1787;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin des simples;Cultive;Groupe;Jardin;;Inconnue;VRAI;;;Nicotiana tabacum L.;;Jardin;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55115;;44ef66e3-594c-438a-97ad-3aefd0bd953f;20160122C0;Non determine;Potentilla anserina L.;Rosaceae;Juss.;;Potentilla;L.;;anserina;L.;;;;;;;;;;;;;;;CH-0-NEU-20160122;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin des simples;Friche;Groupe;Jardin;;Inconnue;VRAI;;;Potentilla anserina L.;;Sauvage (cultive);J;;;;PAWI;Die Wildstaudengärtnerei Patricia Willi;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55116;;fea0d09d-8c05-4ad9-a167-79dced6cb6d7;20160123C0;Non determine;Veronica officinalis L.;Plantaginaceae;Juss.;;Veronica;L.;;officinalis;L.;;;;;;;;;;;;;;;CH-0-NEU-20160123;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin des simples;Forêt;Groupe;Jardin;;Inconnue;VRAI;;;Veronica officinalis L.;;Sauvage (cultive);J;;;;PAWI;Die Wildstaudengärtnerei Patricia Willi;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55117;;2a4bfffa-c1f9-4a27-8d8b-bc52d91eea6b;20210090N0;Non determine;Dianthus petraeus (Waldst. & Kit.) Bräuchler & Govaerts;Caryophyllaceae;Juss.;;Dianthus;L.;;petraeus;(Waldst. & Kit.) Bräuchler & Govaerts;;;;;;;;;;;;;;;RO-0-NEU-20210090;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Carpates;Groupe;Jardin;;Inconnue;VRAI;;;Dianthus petraeus Waldst. & Kit.;Cara?-Severin, Europe, Monde;Sauvage;J;;;;CL;Cluj Gradina Botanica;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55118;;f4ac1e42-ab0e-4337-a3ae-a2880ed5bf26;20160066I1;Non determine;Dianthus knappii (Pant.) Borbás;Caryophyllaceae;Juss.;;Dianthus;L.;;knappii;(Pant.) Borbás;;;;;;;;;;;;;;;XX-0-FRP-28092;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Balkans;Groupe;Jardin;;Inconnue;VRAI;;;Dianthus knappii (Pant.) Borbás;;Inconnue;J;;;;FRP;Frankfurt am Main Palmengarten Stadt;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55119;;c813dce0-1f8d-4897-b85c-004b1e1bb024;20200397J0;Non determine;Silene coeli-rosa (L.) Godr.;Caryophyllaceae;Juss.;;Silene;L.;;coeli-rosa;(L.) Godr.;;;;;;;;;;;;;;;XX-0-BRAUN-7710098;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Balkans;Groupe;Jardin;;Inconnue;VRAI;;;Silene coeli-rosa (L.) Godr.;;Jardin;J;;;;BRAUN;Braunschweig Botanischer Garten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55120;;664ab2da-9ea4-485b-b6db-5f9435fca826;20200326C0;Non determine;Dianthus alpinus L.;Caryophyllaceae;Juss.;;Dianthus;L.;;alpinus;L.;;;;;;;;;;;;;;;AT-0-XX-0021119;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Alpes;Groupe;Jardin;;Inconnue;VRAI;;;Dianthus alpinus L.;;Sauvage (cultive);J;;;;BGAT;Wien Österreichische Bundesgärten;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55121;;9118a588-49fb-410a-85a3-5313bc635d93;20160124J0;Non determine;Sedum sempervivoides M.Bieb.;Crassulaceae;J.St.-Hil.;;Sedum;L.;;sempervivoides;M.Bieb.;;;;;;;;;;;;;;;XX-0-NEU-20160124;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Absent;VRAI;;;Sedum sempervivoides M. Bieb.;;Jardin;J;;;;Esch;Eschmann Pflanzen;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55122;;a045026a-f316-4169-b939-ab8fbcda830a;20160125J0;Non determine;Campanula sarmatica Ker Gawl.;Campanulaceae;Juss.;;Campanula;L.;;sarmatica;Ker Gawl.;;;;;;;;;;;;;;;XX-0-NEU-20160125;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Inconnue;VRAI;;;Campanula sarmatica Ker Gawl.;;Jardin;J;;;;Esch;Eschmann Pflanzen;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55123;ACCID: 749;ee4429af-5c86-42c7-a377-fc43eb8e383b;19600001C0;Determine par une personne competente;Sempervivum globiferum L.;Crassulaceae;J.St.-Hil.;;Sempervivum;L.;;globiferum;L.;;;;;;;;;;;;;;;GE-0-NEU-19600749;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Inconnue;VRAI;;;Sempervivum globiferum L.;Tbilissi, Asie, Monde;Sauvage (cultive);J;;;;NBGG;National Botanical Garden of Georgia;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55124;;eb25685e-e254-4509-b816-ba53e5e22520;20190246H0;Non determine;Cannabis sativa L. 'Schöne vom Albis';Cannabaceae;Martinov;;Cannabis;L.;;sativa;L.;;;;;;;Schöne vom Albis;;;;;;;;XX-0-NEU-20190246;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin des simples;Cultive;Groupe;Jardin;;Inconnue;VRAI;;;Cannabis sativa L. 'Schöne vom Albis';;Horticole;J;;;;saemereien.ch;saemereien.ch;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55125;;b2d4aa50-d7e6-48c4-8e0d-9eaf0eaf3c7a;20200849H0;Non determine;Thymus vulgaris L.;Lamiaceae;Martinov;;Thymus;L.;;vulgaris;L.;;;;;;;;;;;;;;;XX-0-NEU-20200849;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin des simples;Cultive;Groupe;Jardin;;Inconnue;VRAI;;;Thymus vulgaris L.;;Horticole;J;;;;UFA;UFA semences;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55126;;f0299510-1515-49c5-a9d9-f29649f68838;20190247H0;Non determine;Centaurea cyanus L. 'Blauer Junge';Compositae;Giseke;;Centaurea;L.;;cyanus;L.;;;;;;;Blauer Junge;;;;;;;;XX-0-NEU-20190247;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin des simples;Prairies et pâturages;Groupe;Jardin;;Inconnue;VRAI;;;Centaurea cyanus L. 'Blauer Junge';;Horticole;J;;;;SAT;Sativa;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55127;;3b04a737-3f53-449b-a0d7-8a61402e2983;20160126I0;Non determine;Sempervivum transcaucasicum Muirhead;Crassulaceae;J.St.-Hil.;;Sempervivum;L.;;transcaucasicum;Muirhead;;;;;;;;;;;;;;;XX-0-G-19896381;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Inconnue;VRAI;;;Sempervivum transcaucasicum Muirhead;;Inconnue;J;;;;G;Conservatoire et Jardin botaniques Geneve;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55128;;d8710531-6e74-4cb5-b195-4f00813cbefb;20160057C0;Determine par une personne competente;Erigeron atticus Vill.;Compositae;Giseke;;Erigeron;L.;;atticus;Vill.;;;;;;;;;;;;;;;CH-0-RAMB-213905;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Alpes;Groupe;Jardin;;Inconnue;VRAI;;;Erigeron atticus Vill.;;Sauvage (cultive);J;;;;G;Conservatoire et Jardin botaniques Geneve;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55129;;99f2f590-0f1b-4a60-9344-c44aa9873211;20160128C0;Non determine;Rosa montana Vill.;Rosaceae;Juss.;;Rosa;L.;;montana;Vill.;;;;;;;;;;;;;;;CH-0-NEU-20160128;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin des simples;Haie indigene;Groupe;Jardin;;Inconnue;VRAI;;;Rosa montana Vill.;;Sauvage (cultive);J;;;;Graber;Graber Mariane;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55130;;7b276098-4c6c-4a8d-b280-f7e8f43b1cc3;20160129C0;Non determine;Rosa villosa L.;Rosaceae;Juss.;;Rosa;L.;;villosa;L.;;;;;;;;;;;;;;;CH-0-NEU-20160129;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin des simples;Haie indigene;Groupe;Jardin;;Inconnue;VRAI;;;Rosa villosa L.;;Sauvage (cultive);J;;;;Graber;Graber Mariane;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55131;;a8779f02-5aac-4797-b056-c520cc8970f0;20200184N0;Non determine;Rubia peregrina L.;Rubiaceae;Juss.;;Rubia;L.;;peregrina;L.;;;;;;;;;;;;;;;FR-0-BORD-180730;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin mediterraneen;Côteau;Groupe;Jardin;;Inconnue;VRAI;;;Rubia peregrina L.;;Sauvage;J;;;;BORD;Bordeaux Jardin botanique;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55132;;ce9f067d-f15d-4c73-a616-96d9973e2759;20200184N1;Non determine;Rubia peregrina L.;Rubiaceae;Juss.;;Rubia;L.;;peregrina;L.;;;;;;;;;;;;;;;FR-0-BORD-180730;Culture de collection;Jardin Botanique de Neuchâtel;;Jardin mediterraneen;Garrigue;Groupe;Jardin;;Inconnue;VRAI;;;Rubia peregrina L.;;Sauvage;J;;;;BORD;Bordeaux Jardin botanique;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55133;;19bc03be-aec4-434b-bc6a-90a4cb9322d8;20160130C0;Non determine;Hypericum orientale L.;Hypericaceae;Juss.;;Hypericum;Tourn. ex L.;;orientale;L.;;;;;;;;;;;;;;;RU-0-G-2010034;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Inconnue;VRAI;;;Hypericum orientale L.;;Sauvage (cultive);J;;;;G;Conservatoire et Jardin botaniques Geneve;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55134;;3104b269-ff36-498a-95a9-cccd349564d7;20160131I0;Non determine;Cerastium biebersteinii DC.;Caryophyllaceae;Juss.;;Cerastium;L.;;biebersteinii;DC.;;;;;;;;;;;;;;;XX-0-G-19780595;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Inconnue;VRAI;;;Cerastium biebersteinii DC.;;Inconnue;J;;;;G;Conservatoire et Jardin botaniques Geneve;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55135;;735c32ba-e18d-43d5-86b5-b0a27fb34031;20160132I0;Non determine;Asyneuma canescens (Waldst.) Griseb. & Schenk;Campanulaceae;Juss.;;Asyneuma;Griseb. & Schenk;;canescens;(Waldst.) Griseb. & Schenk;;;;;;;;;;;;;;;XX-0-G-19783412;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Inconnue;VRAI;;;Asyneuma canescens (Waldst.) Griseb. & Schenk;;Inconnue;J;;;;G;Conservatoire et Jardin botaniques Geneve;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55136;9f3dc4b6-6e06-4d9a-b411-dfb8e8c9c405: 256;6762a88f-b79c-44bf-acf4-55daef07e995;20200804H1;Non determine;Brunnera macrophylla (Adams) I.M.Johnst.;Boraginaceae;Juss.;;Brunnera;Steven;;macrophylla;(Adams) I.M.Johnst.;;;;;;;;;;;;;;;XX-0-NEU-20200804;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Absent;VRAI;;;Brunnera macrophylla;;Horticole;J;;;;MDP;Marche des plantes;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55137;;6d9f0fe0-dd39-448d-97fe-bffa8bbbae50;20160133I0;Non determine;Achillea ageratifolia var. serbica in Cat. Jar.;Compositae;Giseke;;Achillea;L.;;ageratifolia;in Cat. Jar.;;serbica;in Cat. Jar.;;var.;;;;;;;;;;XX-0-G-1978079;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Balkans;Groupe;Jardin;;Absent;VRAI;;;Achillea serbica Nyman;;Inconnue;J;;;;G;Conservatoire et Jardin botaniques Geneve;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55138;ACCID: 04-183;7fe649ef-b7c4-4ae6-9761-50a3152b1d6b;20040025N0;Determine par une personne competente;Cerastium tomentosum L.;Caryophyllaceae;Juss.;;Cerastium;L.;;tomentosum;L.;;;;;;;;;;;;;;;IT-0-NEU-20040183;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Apennins;Groupe;Jardin;;Inconnue;VRAI;;;Cerastium tomentosum L.;Campo Felice, L'Aquila, Italie, Europe, Monde;Sauvage;J;;;;AQUI;"Giardino Alpino di Campo Imperatore ""V. Riviera""";;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55139;;b0909598-cd25-4813-affd-1042429ac62b;20160134I0;Non determine;Sempervivum caucasicum Boiss.;Crassulaceae;J.St.-Hil.;;Sempervivum;L.;;caucasicum;Boiss.;;;;;;;;;;;;;;;XX-0-G-19906573;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Caucase;Groupe;Jardin;;Inconnue;VRAI;;;Sempervivum caucasicum Boiss.;;Inconnue;J;;;;G;Conservatoire et Jardin botaniques Geneve;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55140;;3645b1e6-f78e-48c2-a2a8-2a99b9eb4a91;19710001I0;Non determine;Liquidambar orientalis Mill.;Altingiaceae;Horan.;;Liquidambar;L.;;orientalis;Mill.;;;;;;;;;;;;;;;XX-0-G-19711223;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Balkans;Groupe;Jardin;;Inconnue;VRAI;;;Liquidambar orientalis Mill.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55141;ACCID: 180;b1ee14f5-c9f1-40f8-9444-ea633cfe7f32;20000007I0;Determine par une personne competente;Cerastium arvense L. subsp. arvense;Caryophyllaceae;Juss.;;Cerastium;L.;;arvense;L.;;arvense;L.;;subsp.;;;;;;;;;;XX-0-NEU-20000180;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Jura;Groupe;Jardin;;Inconnue;VRAI;;;Cerastium arvense L. subsp. arvense;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55142;;f38904de-fd53-416d-9e73-89fb5234e832;20150088N0;Determine par une personne competente;Thymus pulegioides L. subsp. pulegioides;Lamiaceae;Martinov;;Thymus;L.;;pulegioides;L.;;pulegioides;L.;;subsp.;;;;;;;;;;CH-0-NEU-20150088;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Jura;Groupe;Jardin;;Inconnue;VRAI;;;Thymus pulegioides L. subsp. pulegioides;Jardin Botanique de l'Ermitage, Neuchâtel, Suisse, Europe, Monde;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55143;;e66cdc13-1283-4e25-8d6c-91ab3231c1d7;20150088N1;Determine par une personne competente;Thymus pulegioides L. subsp. pulegioides;Lamiaceae;Martinov;;Thymus;L.;;pulegioides;L.;;pulegioides;L.;;subsp.;;;;;;;;;;CH-0-NEU-20150088;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Alpes;Groupe;Jardin;;Inconnue;VRAI;;;Thymus pulegioides L. subsp. pulegioides;Jardin Botanique de l'Ermitage, Neuchâtel, Suisse, Europe, Monde;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55144;;15db12dd-fbab-482c-b21b-39d71dfa05bf;20170089I0;Determine par une personne competente;Teucrium montanum L.;Lamiaceae;Martinov;;Teucrium;L.;;montanum;L.;;;;;;;;;;;;;;;CH-0-NEU-20170089;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Alpes;Groupe;Jardin;;Inconnue;VRAI;;;Teucrium montanum L.;Gastlosen, Verwaltungskreis Obersimmental-Saanen, Verwaltungsregion Oberland, Suisse, Europe, Monde;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55145;;db28cfc0-b77a-4eb4-98ec-08d7d064d01a;20170089I1;Determine par une personne competente;Teucrium montanum L.;Lamiaceae;Martinov;;Teucrium;L.;;montanum;L.;;;;;;;;;;;;;;;CH-0-NEU-20170089;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Jura;Groupe;Jardin;;Inconnue;VRAI;;;Teucrium montanum L.;Gastlosen, Verwaltungskreis Obersimmental-Saanen, Verwaltungsregion Oberland, Suisse, Europe, Monde;Sauvage;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55146;ACCID: 2002-279;1d8a58ae-9637-445a-8e99-051cac8013d9;20020002N0;Determine par une personne competente;Dryas octopetala L.;Rosaceae;Juss.;;Dryas;L.;;octopetala;L.;;;;;;;;;;;;;;;IT-0-NEU-20020279;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Alpes;Groupe;Jardin;;Inconnue;VRAI;;;Dryas octopetala L.;Stelvio, Valdisotto, Sondrio, Italie, Europe, Monde;Sauvage;J;;;;BORMI;Rezia Giardino Botanico Alpino;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
55147;;29841ec1-efb5-4eaa-a679-ecdb70ac7444;19500468I0;Determine par une personne competente;Thalictrum minus subsp. saxatile Ces.;Ranunculaceae;Juss.;;Thalictrum;L.;;minus;L.;;saxatile;Ces.;;subsp.;;;;;;;;;;XX-0-NEU-19500468;Culture de collection;Jardin Botanique de Neuchâtel;;Alpinum;Jura;Groupe;Jardin;;Inconnue;VRAI;;;Thalictrum minus subsp. saxatile Ces.;;Inconnue;J;;;;;;;... [EXPORT]>400-> NO NOTE;... [EXPORT]>400-> NO NOTE;;;;;;
