Is Dead;Accession Number;Catalogue Number;Accepted Name;TaxonomicName;Genus;Family;Provenance Code;Legacy Provenance Code;Country ISO;Last Seen On
ALIVE;1976-3830;K:LCD-1976-3830*2;Rhododendron maddenii;Rhododendron maddenii;Rhododendron;Ericaceae;;;;18-07-2024
ALIVE;2010-1952;K:LCD-2010-1952*4;Ruizia mauritiana;Ruizia mauritiana;Ruizia;Malvaceae;;N - Natural Source and Progeny;Mauritius;05-09-2023
ALIVE;1983-212;K:LCD-1983-212*3;Melhania ebenus;Trochetiopsis ebenus;Trochetiopsis;Malvaceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;24-05-2024
ALIVE;1984-4476;K:LCD-1984-4476*1;Ilex kingiana;Ilex kingiana;Ilex;Aquifoliaceae;;;;08-11-2023
ALIVE;1964-28201;K:LCD-1964-28201*2;Lomandra longifolia;Lomandra longifolia;Lomandra;Asparagaceae;;;;17-10-2023
ALIVE;1971-2556;K:LCD-1971-2556*2;Selliguea plantaginea;Selliguea plantaginea;Selliguea;Polypodiaceae;;N - Natural Source and Progeny;Vanuatu;27-03-2024
ALIVE;2017-908;K:LCD-2017-908*1;Erythrina lysistemon;Erythrina lysistemon;Erythrina;Fabaceae;;N - Natural Source and Progeny;;13-02-2024
ALIVE;1976-1562;K:LCD-1976-1562*1;Hedychium coronarium;Hedychium coronarium;Hedychium;Zingiberaceae;;N - Natural Source and Progeny;Mauritius;21-01-2025
ALIVE;1978-6286;K:LCD-1978-6286*3;Crinum album;Crinum album;Crinum;Amaryllidaceae;;N - Natural Source and Progeny;Saudi Arabia;08-08-2024
ALIVE;2015-2850;K:LCD-2015-2850*1;Rhodocoma capensis;Rhodocoma capensis;Rhodocoma;Restionaceae;;;South Africa;18-08-2023
ALIVE;1996-4618;K:LCD-1996-4618*3;Rhododendron scopulorum;Rhododendron scopulorum;Rhododendron;Ericaceae;;N - Natural Source and Progeny;Bhutan;20-05-2024
ALIVE;1972-3491;K:LCD-1972-3491*1;Corokia × virgata;Corokia × virgata;Corokia;Argophyllaceae;;;;10-10-2024
ALIVE;1989-2659;K:LCD-1989-2659*1;Metrosideros excelsa;Metrosideros excelsa;Metrosideros;Myrtaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;2000-4131;K:LCD-2000-4131*3;Banksia montana;Banksia montana;Banksia;Proteaceae;;N - Natural Source and Progeny;Australia;21-11-2024
ALIVE;2018-608;K:LCD-2018-608*1;Lysionotus pauciflorus;Lysionotus pauciflorus;Lysionotus;Gesneriaceae;;N - Natural Source and Progeny;Vietnam;01-10-2024
ALIVE;1969-19963;K:LCD-1969-19963*1;Clivia miniata;Clivia miniata;Clivia;Amaryllidaceae;;;;13-02-2024
ALIVE;1987-517;K:LCD-1987-517*1;Trimezia gracilis;Neomarica gracilis;Neomarica;Iridaceae;;N - Natural Source and Progeny;Uruguay;05-02-2024
ALIVE;1996-2377;K:LCD-1996-2377*1;Restio paniculatus;Restio paniculatus;Restio;Restionaceae;;;;18-08-2023
ALIVE;1994-2138;K:LCD-1994-2138*1;Lasiacis ruscifolia var. velutina;Lasiacis ruscifolia var. velutina;Lasiacis;Poaceae;;N - Natural Source and Progeny;Mexico;29-07-2022
ALIVE;1999-1155;K:LCD-1999-1155*1;Camellia sinensis;Camellia sinensis;Camellia;Theaceae;;;;21-11-2024
ALIVE;1994-3380;K:LCD-1994-3380*1;Podocarpus henkelii;Podocarpus henkelii;Podocarpus;Podocarpaceae;;N - Natural Source and Progeny;;21-06-2022
ALIVE;1980-234;K:LCD-1980-234*2;Rhododendron parryae;Rhododendron parryae;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;1996-2710;K:LCD-1996-2710*1;Brachyglottis repanda;Brachyglottis repanda;Brachyglottis;Asteraceae;;;;05-12-2024
ALIVE;2008-1765;K:LCD-2008-1765*3;Nymania capensis;Nymania capensis;Nymania;Meliaceae;;N - Natural Source and Progeny;;22-08-2023
ALIVE;2000-2999;K:LCD-2000-2999*1;Citrus × limon;Citrus × limon;Citrus;Rutaceae;;;;03-10-2024
ALIVE;1951-46901;K:LCD-1951-46901*1;Asparagus virgatus;Asparagus virgatus;Asparagus;Asparagaceae;;;;09-01-2025
ALIVE;1985-1973;K:LCD-1985-1973*4;Rhododendron formosum;Rhododendron formosum;Rhododendron;Ericaceae;;;;17-10-2023
ALIVE;1984-2359;K:LCD-1984-2359*1;Camellia sinensis;Camellia sinensis;Camellia;Theaceae;;;;21-11-2024
ALIVE;1985-2090;K:LCD-1985-2090*1;;Himalayacalamus falconeri 'Damarapa';Himalayacalamus;Poaceae;;;;21-05-2024
ALIVE;1984-143;K:LCD-1984-143*3;Commidendrum robustum;Commidendrum robustum;Commidendrum;Asteraceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;24-05-2024
ALIVE;1984-5333;K:LCD-1984-5333*3;Salvia microphylla;Salvia microphylla;Salvia;Lamiaceae;;N - Natural Source and Progeny;Mexico;11-05-2024
ALIVE;1945-21101;K:LCD-1945-21101*7;Barnadesia caryophylla;Barnadesia caryophylla;Barnadesia;Asteraceae;;;;24-05-2024
ALIVE;1990-1260;K:LCD-1990-1260*1;Euclea natalensis;Euclea natalensis;Euclea;Ebenaceae;;;South Africa;14-02-2024
ALIVE;1982-2477;K:LCD-1982-2477*1;;Citrus × limon × paradisi;Citrus;Rutaceae;;;;24-05-2024
ALIVE;1981-5189;K:LCD-1981-5189*4;Colquhounia coccinea;Colquhounia coccinea;Colquhounia;Lamiaceae;;N - Natural Source and Progeny;Nepal;09-07-2024
ALIVE;1973-12712;K:LCD-1973-12712*2;Macadamia integrifolia;Macadamia integrifolia;Macadamia;Proteaceae;;;;28-12-2024
ALIVE;1985-4257;K:LCD-1985-4257*1;Rostrinucula dependens;Rostrinucula dependens;Rostrinucula;Lamiaceae;;N - Natural Source and Progeny;China;01-10-2024
ALIVE;1979-2656;K:LCD-1979-2656*2;Callianthe picta;Callianthe picta;Callianthe;Malvaceae;;N - Natural Source and Progeny;Argentina;06-01-2025
ALIVE;1969-19240;K:LCD-1969-19240*1;Fuchsia alpestris;Fuchsia regia var. alpestris;Fuchsia;Onagraceae;;;;13-02-2024
ALIVE;1958-32201;K:LCD-1958-32201*5;Rhododendron veitchianum;Rhododendron veitchianum;Rhododendron;Ericaceae;;;;20-05-2024
ALIVE;1973-12432;K:LCD-1973-12432*1;Semele androgyna;Semele androgyna;Semele;Asparagaceae;;;;29-01-2024
ALIVE;2000-4131;K:LCD-2000-4131*4;Banksia montana;Banksia montana;Banksia;Proteaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;1986-285;K:LCD-1986-285*3;Rhododendron loranthiflorum;Rhododendron loranthiflorum;Rhododendron;Ericaceae;;;;20-05-2024
ALIVE;1969-3772;K:LCD-1969-3772*1;Fuchsia procumbens;Fuchsia procumbens;Fuchsia;Onagraceae;;;;18-07-2024
ALIVE;2012-595;K:LCD-2012-595*2;;Gloxinia sylvatica 'Glasnevin Jubilee';Gloxinia;Gesneriaceae;;;;09-01-2025
ALIVE;1985-4486;K:LCD-1985-4486*1;Ophiopogon bodinieri;Ophiopogon bodinieri;Ophiopogon;Asparagaceae;;N - Natural Source and Progeny;China;21-05-2024
ALIVE;1977-193;K:LCD-1977-193*3;Dombeya burgessiae;Dombeya burgessiae;Dombeya;Malvaceae;;N - Natural Source and Progeny;Kenya;14-02-2024
ALIVE;1988-8025;K:LCD-1988-8025*1;Sabal mauritiiformis;Sabal mauritiiformis;Sabal;Arecaceae;;;;29-01-2024
ALIVE;1984-5283;K:LCD-1984-5283*4;Fuchsia boliviana;Fuchsia boliviana;Fuchsia;Onagraceae;;N - Natural Source and Progeny;Mexico;18-07-2024
ALIVE;2014-1514;K:LCD-2014-1514*1;Laurelia sempervirens;Laurelia sempervirens;Laurelia;Atherospermataceae;;N - Natural Source and Progeny;Chile;08-02-2024
ALIVE;1994-2158;K:LCD-1994-2158*1;Agarista mexicana var. mexicana;Agarista mexicana var. mexicana;Agarista;Ericaceae;;N - Natural Source and Progeny;Mexico;29-07-2022
ALIVE;1973-2497;K:LCD-1973-2497*1;Aloe marlothii;Aloe marlothii;Aloe;Asphodelaceae;;N - Natural Source and Progeny;South Africa;14-10-2024
ALIVE;1981-5189;K:LCD-1981-5189*2;Colquhounia coccinea;Colquhounia coccinea;Colquhounia;Lamiaceae;;N - Natural Source and Progeny;Nepal;09-07-2024
ALIVE;1969-3776;K:LCD-1969-3776*4;Fuchsia thymifolia subsp. minimiflora;Fuchsia thymifolia subsp. minimiflora;Fuchsia;Onagraceae;;;;19-07-2024
ALIVE;2019-1235;K:LCD-2019-1235*1;Araucaria angustifolia;Araucaria angustifolia;Araucaria;Araucariaceae;;;Brazil;16-02-2024
ALIVE;1980-4217;K:LCD-1980-4217*3;Rhododendron ciliicalyx;Rhododendron lyi;Rhododendron;Ericaceae;;;;21-05-2024
ALIVE;1973-12262;K:LCD-1973-12262*1;;Cinnamomum camphora 'Variegata';Cinnamomum;Lauraceae;;;;20-05-2024
ALIVE;1987-4005;K:LCD-1987-4005*1;Clethra arborea;Clethra arborea;Clethra;Clethraceae;;;;09-01-2025
ALIVE;1988-225;K:LCD-1988-225*1;Stenocarpus sinuatus;Stenocarpus sinuatus;Stenocarpus;Proteaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;1967-68003;K:LCD-1967-68003*3;Rhododendron dendricola;Rhododendron dendricola;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;2003-2910;K:LCD-2003-2910*5;Banksia integrifolia subsp. integrifolia;Banksia integrifolia subsp. integrifolia;Banksia;Proteaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;1984-2108;K:LCD-1984-2108*4;Lantana camara;Lantana camara;Lantana;Verbenaceae;;N - Natural Source and Progeny;Honduras;19-07-2024
ALIVE;1969-17410;K:LCD-1969-17410*2;Rhododendron scopulorum;Rhododendron scopulorum;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;1970-4387;K:LCD-1970-4387*2;Commidendrum rugosum;Commidendrum rugosum;Commidendrum;Asteraceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;28-11-2024
ALIVE;2014-2045;K:LCD-2014-2045*2;;Brugmansia 'Angels Sunsilk';Brugmansia;Solanaceae;;;;10-10-2024
ALIVE;1960-46401;K:LCD-1960-46401*2;Trevesia palmata;Trevesia palmata;Trevesia;Araliaceae;;;;20-01-2025
ALIVE;1979-64;K:LCD-1979-64*1;Rhododendron × sesterianum;Rhododendron × fragrantissimum;Rhododendron;Ericaceae;;;;20-05-2024
ALIVE;1971-2768;K:LCD-1971-2768*1;Apium graveolens;Apium graveolens;Apium;Apiaceae;;N - Natural Source and Progeny;Australia;20-05-2024
ALIVE;1922-29001;K:LCD-1922-29001*2;Dendrobium kingianum;Dendrobium kingianum;Dendrobium;Orchidaceae;;;;28-12-2024
ALIVE;1969-19808;K:LCD-1969-19808*7;Justicia floribunda;Justicia rizzinii;Justicia;Acanthaceae;;;;11-09-2024
ALIVE;1969-14015;K:LCD-1969-14015*2;Pavetta lanceolata;Pavetta lanceolata;Pavetta;Rubiaceae;;N - Natural Source and Progeny;Tanzania;14-02-2024
ALIVE;1969-62;K:LCD-1969-62*1;Polygonatum kingianum;Polygonatum kingianum;Polygonatum;Asparagaceae;;;China;15-02-2024
ALIVE;2008-2001;K:LCD-2008-2001*1;Pittosporum undulatum;Pittosporum undulatum;Pittosporum;Pittosporaceae;;;Australia;02-01-2025
ALIVE;2015-1581;K:LCD-2015-1581*1;Heptapleurum macrophyllum;Schefflera macrophylla;Schefflera;Araliaceae;;N - Natural Source and Progeny;Vietnam;02-01-2025
ALIVE;2010-1420;K:LCD-2010-1420*1;Dracaena draco;Dracaena draco;Dracaena;Asparagaceae;;;Portugal;02-10-2024
ALIVE;2006-508;K:LCD-2006-508*1;Acacia baileyana;Acacia baileyana;Acacia;Fabaceae;;;;28-12-2024
ALIVE;1995-3910;K:LCD-1995-3910*2;Salvia divinorum;Salvia divinorum;Salvia;Lamiaceae;;;;31-01-2024
ALIVE;1951-43701;K:LCD-1951-43701*6;;Fuchsia magellanica × lycioides;Fuchsia;Onagraceae;;;;21-10-2024
ALIVE;1969-17376;K:LCD-1969-17376*1;Iochroma gesnerioides;Iochroma coccineum;Iochroma;Solanaceae;;;;27-11-2024
ALIVE;1997-120;K:LCD-1997-120*3;Woodwardia unigemmata;Woodwardia unigemmata;Woodwardia;Aspleniaceae;;N - Natural Source and Progeny;Nepal;24-05-2024
ALIVE;1944-10101;K:LCD-1944-10101*1;Butia capitata;Butia capitata;Butia;Arecaceae;;;;23-09-2024
ALIVE;1971-2232;K:LCD-1971-2232*7;;Rhododendron lindleyi 'Dame Edith Sitwell';Rhododendron;Ericaceae;;;;17-10-2023
ALIVE;1981-8664;K:LCD-1981-8664*1;Dioon edule;Dioon edule;Dioon;Zamiaceae;;N - Natural Source and Progeny;Mexico;29-07-2022
ALIVE;2007-1760;K:LCD-2007-1760*1;Sphaeropteris cooperi;Cyathea cooperi;Cyathea;Cyatheaceae;;;;28-12-2024
ALIVE;1973-20602;K:LCD-1973-20602*1;Hydrangea febrifuga;Dichroa febrifuga;Dichroa;Hydrangeaceae;;;;02-01-2025
ALIVE;1951-26402;K:LCD-1951-26402*1;Eriolarynx lorentzii;Vassobia lorentzii;Vassobia;Solanaceae;;;;06-02-2024
ALIVE;2014-2008;K:LCD-2014-2008*1;;Brugmansia 'Strawberry Cream';Brugmansia;Solanaceae;;;;29-07-2022
ALIVE;2008-1419;K:LCD-2008-1419*2;Hibiscus pedunculatus;Hibiscus pedunculatus;Hibiscus;Malvaceae;;;;08-08-2024
ALIVE;2014-2045;K:LCD-2014-2045*4;;Brugmansia 'Angels Sunsilk';Brugmansia;Solanaceae;;;;15-02-2024
ALIVE;1959-24601;K:LCD-1959-24601*2;Autonoe madeirensis;Scilla madeirensis;Scilla;Asparagaceae;;;;04-07-2022
ALIVE;1961-8001;K:LCD-1961-8001*1;Aristea compressa;Aristea compressa;Aristea;Iridaceae;;;;08-02-2024
ALIVE;2015-1615;K:LCD-2015-1615*2;Brassaiopsis dumicola;Brassaiopsis dumicola;Brassaiopsis;Araliaceae;;N - Natural Source and Progeny;Vietnam;20-01-2025
ALIVE;1995-258;K:LCD-1995-258*3;Holocalyx balansae;Holocalyx balansae;Holocalyx;Fabaceae;;N - Natural Source and Progeny;Paraguay;31-01-2024
ALIVE;1993-3116;K:LCD-1993-3116*2;Tetradenia nervosa;Tetradenia nervosa;Tetradenia;Lamiaceae;;;Madagascar;14-02-2024
ALIVE;1979-2656;K:LCD-1979-2656*1;Callianthe picta;Callianthe picta;Callianthe;Malvaceae;;N - Natural Source and Progeny;Argentina;09-01-2025
ALIVE;1986-285;K:LCD-1986-285*2;Rhododendron loranthiflorum;Rhododendron loranthiflorum;Rhododendron;Ericaceae;;;;01-10-2024
ALIVE;2000-3333;K:LCD-2000-3333*1;Hedychium flavescens;Hedychium flavescens;Hedychium;Zingiberaceae;;N - Natural Source and Progeny;China;20-01-2025
ALIVE;2011-678;K:LCD-2011-678*2;Rumex frutescens;Rumex frutescens;Rumex;Polygonaceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;28-05-2024
ALIVE;1989-2656;K:LCD-1989-2656*1;Arthropodium cirratum;Arthropodium cirratum;Arthropodium;Asparagaceae;;N - Natural Source and Progeny;New Zealand;28-05-2024
ALIVE;1954-11801;K:LCD-1954-11801*1;Corokia macrocarpa;Corokia macrocarpa;Corokia;Argophyllaceae;;;;27-03-2024
ALIVE;2018-919;K:LCD-2018-919*1;;Plantae;;;;N - Natural Source and Progeny;Vietnam;24-05-2024
ALIVE;1955-28803;K:LCD-1955-28803*4;Pomaderris rugosa;Pomaderris rugosa;Pomaderris;Rhamnaceae;;;;11-09-2024
ALIVE;1979-74;K:LCD-1979-74*1;Rhododendron pachypodum;Rhododendron pachypodum;Rhododendron;Ericaceae;;;;12-01-2025
ALIVE;2007-2003;K:LCD-2007-2003*1;Clivia mirabilis;Clivia mirabilis;Clivia;Amaryllidaceae;;;South Africa;22-08-2023
ALIVE;1997-124;K:LCD-1997-124*1;Aspidistra;Aspidistra;Aspidistra;Asparagaceae;;N - Natural Source and Progeny;Thailand;24-05-2024
ALIVE;1960-50802;K:LCD-1960-50802*1;Malvaviscus arboreus;Malvaviscus arboreus;Malvaviscus;Malvaceae;;;;06-02-2024
ALIVE;1980-4525;K:LCD-1980-4525*6;Fuchsia microphylla;Fuchsia microphylla;Fuchsia;Onagraceae;;N - Natural Source and Progeny;Mexico;18-07-2024
ALIVE;1962-24604;K:LCD-1962-24604*1;;Citrus × aurantium 'Lue Gim Gong';Citrus;Rutaceae;;;;15-02-2024
ALIVE;2015-112;K:LCD-2015-112*2;;Brugmansia 'Angels Proud';Brugmansia;Solanaceae;;;;15-02-2024
ALIVE;2013-1072;K:LCD-2013-1072*1;Senna septemtrionalis;Senna septemtrionalis;Senna;Fabaceae;;N - Natural Source and Progeny;Indonesia;10-10-2024
ALIVE;1990-1255;K:LCD-1990-1255*1;Diospyros natalensis subsp. nummularia;Diospyros natalensis subsp. nummularia;Diospyros;Ebenaceae;;;South Africa;14-02-2024
ALIVE;1973-12600;K:LCD-1973-12600*1;Rhapis humilis;Rhapis humilis;Rhapis;Arecaceae;;;;21-05-2024
ALIVE;1991-1877;K:LCD-1991-1877*2;Hedyscepe canterburyana;Hedyscepe canterburyana;Hedyscepe;Arecaceae;;;;28-12-2024
ALIVE;1996-4584;K:LCD-1996-4584*1;;Brugmansia × candida 'Grand Marnier';Brugmansia;Solanaceae;;;;21-11-2024
ALIVE;2007-2144;K:LCD-2007-2144*1;Citrus medica;Citrus medica;Citrus;Rutaceae;;;;15-02-2024
ALIVE;1978-2268;K:LCD-1978-2268*1;Rubus moluccanus;Rubus moluccanus;Rubus;Rosaceae;;N - Natural Source and Progeny;Hong Kong;20-05-2024
ALIVE;1971-5275;K:LCD-1971-5275*2;Rhododendron burmanicum;Rhododendron burmanicum;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;1982-274;K:LCD-1982-274*2;Pleroma urvilleanum;Tibouchina urvilleana;Tibouchina;Melastomataceae;;;Brazil;10-10-2024
ALIVE;1973-13925;K:LCD-1973-13925*1;Tradescantia pallida;Tradescantia pallida;Tradescantia;Commelinaceae;;;;15-10-2024
ALIVE;1963-72303;K:LCD-1963-72303*2;Rhododendron macgregoriae;Rhododendron macgregoriae;Rhododendron;Ericaceae;;N - Natural Source and Progeny;Papua New Guinea;24-05-2024
ALIVE;2015-2828;K:LCD-2015-2828*3;Salvia buchananii;Salvia buchananii;Salvia;Lamiaceae;;;;11-09-2024
ALIVE;1979-65;K:LCD-1979-65*6;Rhododendron taronense;Rhododendron taronense;Rhododendron;Ericaceae;;;;21-05-2024
ALIVE;1995-1672;K:LCD-1995-1672*1;Houttuynia cordata;Houttuynia cordata;Houttuynia;Saururaceae;;;;18-07-2024
ALIVE;2006-1924;K:LCD-2006-1924*1;Jubaea chilensis;Jubaea chilensis;Jubaea;Arecaceae;;;;06-02-2024
ALIVE;1972-367;K:LCD-1972-367*4;Melaleuca pallida;Melaleuca pallida;Melaleuca;Myrtaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;1967-68003;K:LCD-1967-68003*4;Rhododendron dendricola;Rhododendron dendricola;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;1993-1717;K:LCD-1993-1717*2;Aloe vera;Aloe vera;Aloe;Asphodelaceae;;;;15-02-2024
ALIVE;1976-2169;K:LCD-1976-2169*2;Aloysia gratissima;Aloysia lycioides;Aloysia;Verbenaceae;;;;21-08-2024
ALIVE;1980-276;K:LCD-1980-276*3;Hydrangea × versicolor;Dichroa × versicolor;Dichroa;Hydrangeaceae;;;;24-05-2024
ALIVE;1984-5283;K:LCD-1984-5283*3;Fuchsia boliviana;Fuchsia boliviana;Fuchsia;Onagraceae;;N - Natural Source and Progeny;Mexico;19-02-2024
ALIVE;1945-21101;K:LCD-1945-21101*2;Barnadesia caryophylla;Barnadesia caryophylla;Barnadesia;Asteraceae;;;;19-02-2024
ALIVE;1974-1494;K:LCD-1974-1494*3;Cibotium barometz;Cibotium barometz;Cibotium;Cyatheaceae;;N - Natural Source and Progeny;Japan;20-05-2024
ALIVE;1990-1278;K:LCD-1990-1278*3;Peddiea africana;Peddiea africana;Peddiea;Thymelaeaceae;;;South Africa;11-06-2024
ALIVE;1984-1782;K:LCD-1984-1782*2;Dendrobium kingianum;Dendrobium kingianum;Dendrobium;Orchidaceae;;;;28-12-2024
ALIVE;2006-1519;K:LCD-2006-1519*1;Himalayacalamus porcatus;Himalayacalamus porcatus;Himalayacalamus;Poaceae;;N - Natural Source and Progeny;Nepal;08-11-2023
ALIVE;1962-13803;K:LCD-1962-13803*5;Barleria obtusa;Barleria obtusa;Barleria;Acanthaceae;;;;23-06-2022
ALIVE;1980-276;K:LCD-1980-276*2;Hydrangea × versicolor;Dichroa × versicolor;Dichroa;Hydrangeaceae;;;;20-05-2024
ALIVE;1987-4157;K:LCD-1987-4157*3;Porlieria chilensis;Porlieria chilensis;Porlieria;Zygophyllaceae;;N - Natural Source and Progeny;Chile;30-01-2024
ALIVE;1995-69;K:LCD-1995-69*1;Cestrum elegans;Cestrum elegans;Cestrum;Solanaceae;;N - Natural Source and Progeny;Mexico;09-01-2025
ALIVE;2001-3620;K:LCD-2001-3620*1;Erica unicolor;Erica viridescens;Erica;Ericaceae;;;;09-01-2025
ALIVE;1998-856;K:LCD-1998-856*6;;Fuchsia triphylla 'Thalia';Fuchsia;Onagraceae;;;;09-01-2025
ALIVE;2015-2831;K:LCD-2015-2831*1;Chasmanthe aethiopica;Chasmanthe aethiopica;Chasmanthe;Iridaceae;;;;23-08-2023
ALIVE;2016-970;K:LCD-2016-970*1;Felicia aethiopica;Felicia aethiopica;Felicia;Asteraceae;;;;23-06-2022
ALIVE;1986-3088;K:LCD-1986-3088*1;Ilex discolor var. tolucana;Ilex tolucana;Ilex;Aquifoliaceae;;;Mexico;25-07-2022
ALIVE;1969-3776;K:LCD-1969-3776*1;Fuchsia thymifolia subsp. minimiflora;Fuchsia thymifolia subsp. minimiflora;Fuchsia;Onagraceae;;;;19-07-2024
ALIVE;1989-3463;K:LCD-1989-3463*4;Fuchsia coccinea;Fuchsia coccinea;Fuchsia;Onagraceae;;;;10-10-2024
ALIVE;2009-3676;K:LCD-2009-3676*1;Citrus × limon;Citrus × limon;Citrus;Rutaceae;;;;15-02-2024
ALIVE;1999-4231;K:LCD-1999-4231*3;Phymosia umbellata;Phymosia umbellata;Phymosia;Malvaceae;;;;08-02-2024
ALIVE;1984-862;K:LCD-1984-862*1;Eustrephus latifolius;Eustrephus latifolius;Eustrephus;Asparagaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;1983-2047;K:LCD-1983-2047*3;Furcraea foetida;Furcraea foetida;Furcraea;Asparagaceae;;N - Natural Source and Progeny;Brazil;30-01-2024
ALIVE;1984-5283;K:LCD-1984-5283*1;Fuchsia boliviana;Fuchsia boliviana;Fuchsia;Onagraceae;;N - Natural Source and Progeny;Mexico;19-02-2024
ALIVE;1969-12120;K:LCD-1969-12120*3;Malvaviscus penduliflorus;Malvaviscus penduliflorus;Malvaviscus;Malvaceae;;;;19-02-2024
ALIVE;1973-12325;K:LCD-1973-12325*2;Soleirolia soleirolii;Soleirolia soleirolii;Soleirolia;Urticaceae;;;;27-03-2024
ALIVE;1985-4476;K:LCD-1985-4476*1;Iris japonica;Iris japonica;Iris;Iridaceae;;N - Natural Source and Progeny;China;22-05-2024
ALIVE;2021-671;K:LCD-2021-671*3;Brugmansia vulcanicola;Brugmansia vulcanicola;Brugmansia;Solanaceae;;;;01-06-2024
ALIVE;1979-65;K:LCD-1979-65*7;Rhododendron taronense;Rhododendron taronense;Rhododendron;Ericaceae;;;;20-05-2024
ALIVE;1966-23709;K:LCD-1966-23709*2;Butia yatay;Butia yatay;Butia;Arecaceae;;;;19-02-2024
ALIVE;1987-8068;K:LCD-1987-8068*1;Diploglottis diphyllostegia;Diploglottis diphyllostegia;Diploglottis;Sapindaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;1997-7199;K:LCD-1997-7199*4;Lachenalia bowkeri;Lachenalia bowkeri;Lachenalia;Asparagaceae;;N - Natural Source and Progeny;South Africa;29-05-2024
ALIVE;1981-8418;K:LCD-1981-8418*1;Heptapleurum setulosum;Schefflera setulosa;Schefflera;Araliaceae;;N - Natural Source and Progeny;Papua New Guinea;09-01-2025
ALIVE;2019-2528;K:LCD-2019-2528*1;Sarracenia leucophylla;Sarracenia leucophylla;Sarracenia;Sarraceniaceae;;;United States;15-02-2024
ALIVE;1987-1504;K:LCD-1987-1504*1;Ilex paraguariensis;Ilex paraguariensis;Ilex;Aquifoliaceae;;N - Natural Source and Progeny;Brazil;29-01-2024
ALIVE;1973-12146;K:LCD-1973-12146*1;Mystroxylon aethiopicum;Cassine aethiopica;Cassine;Celastraceae;;;;21-06-2022
ALIVE;2007-1762;K:LCD-2007-1762*1;Encephalartos;Encephalartos;Encephalartos;Zamiaceae;;;;08-08-2024
ALIVE;1969-19558;K:LCD-1969-19558*2;Smilax aspera;Smilax aspera subsp. mauritanica;Smilax;Smilacaceae;;;;14-02-2024
ALIVE;2000-4056;K:LCD-2000-4056*1;Crinum campanulatum;Crinum campanulatum;Crinum;Amaryllidaceae;;N - Natural Source and Progeny;South Africa;17-08-2023
ALIVE;1988-141;K:LCD-1988-141*1;;Salix chilensis;Salix;Salicaceae;;N - Natural Source and Progeny;Peru;11-09-2024
ALIVE;1973-12418;K:LCD-1973-12418*1;Chlorophytum comosum;Chlorophytum comosum;Chlorophytum;Asparagaceae;;;;09-01-2025
ALIVE;1964-75301;K:LCD-1964-75301*1;Encephalartos bubalinus;Encephalartos bubalinus;Encephalartos;Zamiaceae;;;Tanzania;29-02-2024
ALIVE;1969-19808;K:LCD-1969-19808*3;Justicia floribunda;Justicia rizzinii;Justicia;Acanthaceae;;;;09-01-2025
ALIVE;1946-11501;K:LCD-1946-11501*1;Pseudopanax lessonii;Pseudopanax lessonii;Pseudopanax;Araliaceae;;;;27-03-2024
ALIVE;1973-12565;K:LCD-1973-12565*6;Cymbidium lowianum;Cymbidium lowianum;Cymbidium;Orchidaceae;;;;24-05-2024
ALIVE;1979-3099;K:LCD-1979-3099*1;Forestiera segregata;Forestiera segregata;Forestiera;Oleaceae;;;Bermuda;28-07-2022
ALIVE;2004-1091;K:LCD-2004-1091*2;Cardiospermum grandiflorum;Cardiospermum grandiflorum;Cardiospermum;Sapindaceae;;;;08-02-2024
ALIVE;1985-4485;K:LCD-1985-4485*3;Tetrastigma obtectum;Tetrastigma obtectum;Tetrastigma;Vitaceae;;N - Natural Source and Progeny;China;15-10-2024
ALIVE;2008-1432;K:LCD-2008-1432*3;Watsonia meriana;Watsonia meriana;Watsonia;Iridaceae;;;;15-02-2024
ALIVE;1980-1755;K:LCD-1980-1755*3;Cordyline obtecta;Cordyline obtecta;Cordyline;Asparagaceae;;;Norfolk Island;28-07-2022
ALIVE;2017-669;K:LCD-2017-669*2;Leptospermum polygalifolium subsp. polygalifolium;Leptospermum polygalifolium subsp. polygalifolium;Leptospermum;Myrtaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;1969-17763;K:LCD-1969-17763*1;Ceratozamia mexicana;Ceratozamia mexicana;Ceratozamia;Zamiaceae;;;;20-12-2022
