filename;sample_id;species;NCBITaxonomy_ID;Ionization_mode;garden;dataset;taxon_scientific_name;taxon_accepted_name;taxon_rank;observation_subject;is_wild;qfield_project;latitude;longitude;collection_date;instrument_model;extraction_method;sample_type
250411_ML_Metabo_DDA_sample_585_nr8.mzML;dbgi_003414;Echinops sphaerocephalus L.;NA;Positive;JBN;jbn;Echinops sphaerocephalus;Echinops sphaerocephalus L.;species;Leaf;0;jbn;46,999930;6,9345994;20240723155519;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_587_nr8.mzML;dbgi_003702;Perilla frutescens (L.) Britton;NA;Positive;JBN;jbn;Perilla frutescens;Perilla frutescens (L.) Britton;species;Leaf;1;jbn;46,999737;6,9344816;20240814154551;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_589_nr8.mzML;dbgi_003889;Drymocallis fissa (Nutt.) Rydb.;NA;Positive;JBN;jbn;Drymocallis fissa;Drymocallis fissa (Nutt.) Rydb.;species;Leaf;1;jbn;46,999615;6,9341840;20240826135915;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_590_nr8.mzML;dbgi_003318;Campanula lanata Friv.;NA;Positive;JBN;jbn;Campanula lanata;Campanula lanata Friv.;species;Leaf;0;jbn;46,999924;6,9348016;20240725130007;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_591_nr8.mzML;dbgi_003901;Festuca valesiaca Schleich. ex Gaudin;NA;Positive;JBN;jbn;Festuca valesiaca;Festuca valesiaca Schleich. ex Gaudin;species;Leaf;0;jbn;46,999573;6,9344080;20240826160922;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_593_nr8.mzML;dbgi_003725;Fragaria virginiana Duchesne;NA;Positive;JBN;jbn;Fragaria virginiana;Fragaria virginiana Duchesne;species;Leaf;0;jbn;46,999573;6,9341600;20240826152248;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_595_nr8.mzML;dbgi_003420;Siler montanum subsp. montanum;NA;Positive;JBN;jbn;Siler montanum subsp. montanum;Siler montanum subsp. montanum;subspecies;Leaf;0;jbn;46,999966;6,9346476;20240723084233;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_596_nr8.mzML;dbgi_003333;Cytisus decumbens (Durande) Spach;NA;Positive;JBN;jbn;Cytisus decumbens;Cytisus decumbens (Durande) Spach;species;Leaf;0;jbn;47,000004;6,9347740;20240723043021;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_597_nr8.mzML;dbgi_003589;Alcea rosea L.;NA;Positive;JBN;jbn;Alcea rosea;Alcea rosea L.;species;Leaf;0;jbn;46,999600;6,9339385;20240826112822;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_598_nr8.mzML;dbgi_002036;Astrantia major L.;NA;Positive;JBN;jbn;Astrantia major;Astrantia major L.;species;Leaf;0;jbn;47,000040;6,9345393;20240722092920;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_599_nr8.mzML;dbgi_003720;Cotinus coggygria Scop.;NA;Positive;JBN;jbn;Cotinus coggygria;Cotinus coggygria Scop.;species;Leaf;0;jbn;46,999638;6,9339830;20240826114559;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_600_nr8.mzML;dbgi_003790;Cistus creticus L.;NA;Positive;JBN;jbn;Cistus creticus;Cistus creticus L.;species;Leaf;0;jbn;46,999805;6,9339433;20240812100546;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_601_nr8.mzML;dbgi_003728;Heuchera americana L.;NA;Positive;JBN;jbn;Heuchera americana;Heuchera americana L.;species;Leaf;0;jbn;46,999610;6,9342000;20240826135154;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_602_nr8.mzML;dbgi_003252;Silene coronaria (L.) Clairv.;NA;Positive;JBN;jbn;Silene coronaria;Silene coronaria (L.) Clairv.;species;Leaf;1;jbn;47,000060;6,9346430;20240722110232;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_603_nr8.mzML;dbgi_003599;Melaleuca viminalis subsp. viminalis;NA;Positive;JBN;jbn;Melaleuca viminalis subsp. viminalis;Melaleuca viminalis subsp. viminalis;subspecies;Leaf;0;jbn;46,999640;6,9341530;20240826141221;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_604_nr8.mzML;dbgi_003854;Cistus sintenisii Litard.;NA;Positive;JBN;jbn;Cistus sintenisii;Cistus sintenisii Litard.;species;Leaf;1;jbn;46,999786;6,9339085;20240812103811;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_605_nr8.mzML;dbgi_003438;Carpinus betulus L.;NA;Positive;JBN;jbn;Carpinus betulus;Carpinus betulus L.;species;Leaf;1;jbn;47,000156;6,9342900;20240726155649;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_606_nr8.mzML;dbgi_003619;Colutea arborescens L.;NA;Positive;JBN;jbn;Colutea arborescens;Colutea arborescens L.;species;Leaf;0;jbn;46,999590;6,9341440;20240826151103;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_607_nr8.mzML;dbgi_003576;Betula nana L.;NA;Positive;JBN;jbn;Betula nana;Betula nana L.;species;Leaf;0;jbn;46,999596;6,9341826;20240826150202;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_608_nr8.mzML;dbgi_001982;Hieracium murorum L.;NA;Positive;JBN;jbn;Hieracium murorum;Hieracium murorum L.;species;Leaf;0;jbn;47,000202;6,9349403;20240708114722;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_610_nr8.mzML;dbgi_003254;Silene saxifraga L.;NA;Positive;JBN;jbn;Silene saxifraga;Silene saxifraga L.;species;Leaf;0;jbn;47,000046;6,9347224;20240722110946;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_611_nr8.mzML;dbgi_003638;Helianthemum apenninum (L.) Mill.;NA;Positive;JBN;jbn;Helianthemum apenninum;Helianthemum apenninum (L.) Mill.;species;Leaf;0;jbn;46,999790;6,9339330;20240812101611;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_612_nr8.mzML;dbgi_003237;Dianthus carthusianorum L.;NA;Positive;JBN;jbn;Dianthus carthusianorum;Dianthus carthusianorum L.;species;Leaf;0;jbn;47,000060;6,9346576;20240722105136;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_613_nr8.mzML;dbgi_003484;Thymus vulgaris L.;NA;Positive;JBN;jbn;Thymus vulgaris;Thymus vulgaris L.;species;Leaf;0;jbn;46,999714;6,9338574;20240813130705;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_614_nr8.mzML;dbgi_002079;Veronica teucrium L.;NA;Positive;JBN;jbn;Veronica teucrium;Veronica teucrium L.;species;Leaf;0;jbn;46,999977;6,9345818;20240723162518;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_615_nr8.mzML;dbgi_003820;Cichorium L.;NA;Positive;JBN;jbn;Cichorium;Cichorium L.;genus;Leaf;0;jbn;46,999660;6,9338000;20240813101625;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_616_nr8.mzML;dbgi_003403;Dianthus seguieri subsp. seguieri;NA;Positive;JBN;jbn;Dianthus seguieri subsp. seguieri;Dianthus seguieri subsp. seguieri;subspecies;Leaf;0;jbn;46,999958;6,9346540;20240723080719;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_617_nr8.mzML;dbgi_002017;Eupatorium cannabinum L.;NA;Positive;JBN;jbn;Eupatorium cannabinum;Eupatorium cannabinum L.;species;Leaf;0;jbn;47,000214;6,9349465;20240708115244;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_618_nr8.mzML;dbgi_003601;Ginkgo biloba L.;NA;Positive;JBN;jbn;Ginkgo biloba;Ginkgo biloba L.;species;Leaf;0;jbn;46,999466;6,9342237;20240826154121;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_619_nr8.mzML;dbgi_003527;Erica carnea L.;NA;Positive;JBN;jbn;Erica carnea;Erica carnea L.;species;Leaf;0;jbn;47,000020;6,9347470;20240712113630;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_621_nr8.mzML;dbgi_003823;Vigna unguiculata (L.) Walp.;NA;Positive;JBN;jbn;Vigna unguiculata;Vigna unguiculata (L.) Walp.;species;Leaf;1;jbn;46,999750;6,9342384;20240814104011;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_623_nr8.mzML;dbgi_003244;Hyoscyamus niger L.;NA;Positive;JBN;jbn;Hyoscyamus niger;Hyoscyamus niger L.;species;Leaf;1;jbn;46,999573;6,9338408;20240813135916;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_624_nr8.mzML;dbgi_003731;Stipa pennata L.;NA;Positive;JBN;jbn;Stipa pennata;Stipa pennata L.;species;Leaf;1;jbn;46,999588;6,9344163;20240826161642;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_625_nr8.mzML;dbgi_003565;Paeonia peregrina Mill.;NA;Positive;JBN;jbn;Paeonia peregrina;Paeonia peregrina Mill.;species;Leaf;0;jbn;46,999638;6,9341946;20240826133742;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_626_nr8.mzML;dbgi_003238;Petrorhagia saxifraga (L.) Link;NA;Positive;JBN;jbn;Petrorhagia saxifraga;Petrorhagia saxifraga (L.) Link;species;Leaf;0;jbn;47,000046;6,9347140;20240722111321;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_627_nr8.mzML;dbgi_003849;Salvia rosmarinus subsp. rosmarinus;NA;Positive;JBN;jbn;Salvia rosmarinus subsp. rosmarinus;Salvia rosmarinus subsp. rosmarinus;subspecies;Leaf;0;jbn;46,999750;6,9337920;20240812115503;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_628_nr8.mzML;dbgi_003368;Sempervivum caucasicum Rupr. ex Boiss.;NA;Positive;JBN;jbn;Sempervivum caucasicum;Sempervivum caucasicum Rupr. ex Boiss.;species;Leaf;0;jbn;46,999977;6,9350000;20240724112816;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_629_nr8.mzML;dbgi_003946;Lilium regale E.H.Wilson;NA;Positive;JBN;jbn;Lilium regale;Lilium regale E.H.Wilson;species;Leaf;1;jbn;46,999580;6,9344130;20240826161431;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_630_nr8.mzML;dbgi_003256;Dictamnus albus L.;NA;Positive;JBN;jbn;Dictamnus albus;Dictamnus albus L.;species;Leaf;0;jbn;47,000027;6,9347220;20240717144435;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_631_nr8.mzML;dbgi_003248;Washingtonia filifera (T.Moore & Mast.) H.Wendl. ex de Bary;NA;Positive;JBN;jbn;Washingtonia filifera;Washingtonia filifera (T.Moore & Mast.) H.Wendl. ex de Bary;species;Leaf;0;jbn;47,000053;6,9347243;20240722111533;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_632_nr8.mzML;dbgi_003629;Brassica oleracea L.;NA;Positive;JBN;jbn;Brassica oleracea;Brassica oleracea L.;species;Leaf;1;jbn;46,999737;6,9341183;20240814101512;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_633_nr8.mzML;dbgi_003600;Cycas revoluta Thunb.;NA;Positive;JBN;jbn;Cycas revoluta;Cycas revoluta Thunb.;species;Leaf;0;jbn;46,999480;6,9341583;20240826154445;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_634_nr8.mzML;dbgi_002179;Rosa micrantha Borrer ex Sm.;NA;Positive;JBN;jbn;Rosa micrantha;Rosa micrantha Borrer ex Sm.;species;Leaf;0;jbn;47,000053;6,9346476;20240722100905;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_635_nr8.mzML;dbgi_003707;Jasminum multiflorum (Burm.fil.) Andrews;NA;Positive;JBN;jbn;Jasminum multiflorum;Jasminum multiflorum (Burm.fil.) Andrews;species;Leaf;1;jbn;46,999683;6,9344550;20240814144753;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_636_nr8.mzML;dbgi_002227;Dryas octopetala L.;NA;Positive;JBN;jbn;Dryas octopetala;Dryas octopetala L.;species;Leaf;0;jbn;47,000057;6,9346733;20240722101913;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_637_nr8.mzML;dbgi_003441;Cherleria laricifolia subsp. laricifolia;NA;Positive;JBN;jbn;Cherleria laricifolia subsp. laricifolia;Cherleria laricifolia subsp. laricifolia;subspecies;Leaf;0;jbn;47,000015;6,9346230;20240722083255;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_638_nr8.mzML;dbgi_003653;Astrantia major L.;NA;Positive;JBN;jbn;Astrantia major;Astrantia major L.;species;Leaf;0;jbn;46,999510;6,9339123;20240826103322;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_639_nr8.mzML;dbgi_003460;Linum flavum L.;NA;Positive;JBN;jbn;Linum flavum;Linum flavum L.;species;Leaf;0;jbn;46,999912;6,9347725;20240725144142;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_640_nr8.mzML;dbgi_003457;Dianthus plumarius L.;NA;Positive;JBN;jbn;Dianthus plumarius;Dianthus plumarius L.;species;Leaf;1;jbn;46,999954;6,9348960;20240724151412;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_642_nr8.mzML;dbgi_002001;Ligustrum vulgare L.;NA;Positive;JBN;jbn;Ligustrum vulgare;Ligustrum vulgare L.;species;Leaf;0;jbn;47,000170;6,9349730;20240708113854;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_643_nr8.mzML;dbgi_003961;Morella pensylvanica (Mirb.) Kartesz;NA;Positive;JBN;jbn;Morella pensylvanica;Morella pensylvanica (Mirb.) Kartesz;species;Leaf;0;jbn;46,999573;6,9341965;20240826153250;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_644_nr8.mzML;dbgi_003529;Cephalaria leucantha (L.) Schrad.;NA;Positive;JBN;jbn;Cephalaria leucantha;Cephalaria leucantha (L.) Schrad.;species;Leaf;0;jbn;47,000030;6,9347634;20240712112625;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_646_nr8.mzML;dbgi_003289;Brachypodium sylvaticum (Huds.) P.Beauv.;NA;Positive;JBN;jbn;Brachypodium sylvaticum;Brachypodium sylvaticum (Huds.) P.Beauv.;species;Leaf;0;jbn;46,999860;6,9344482;20240726121755;LCMS – Synapt XS;NA;plant specimen
250411_ML_Metabo_DDA_sample_647_nr8.mzML;dbgi_003243;Alyssoides utriculata (L.) Medik.;NA;Positive;JBN;jbn;Alyssoides utriculata;Alyssoides utriculata (L.) Medik.;species;Leaf;0;jbn;47,000023;6,9347090;20240717151214;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_648_nr8.mzML;dbgi_003292;Patzkea paniculata (L.) G.H.Loos;NA;Positive;JBN;jbn;Patzkea paniculata;Patzkea paniculata (L.) G.H.Loos;species;Leaf;0;jbn;46,999830;6,9343967;20240726124202;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_649_nr8.mzML;dbgi_001995;Solanum L.;NA;Positive;JBN;jbn;Solanum;Solanum L.;genus;Leaf;0;jbn;47,000230;6,9349240;20240708125528;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_650_nr8.mzML;dbgi_003651;Ribes aureum Pursh;NA;Positive;JBN;jbn;Ribes aureum;Ribes aureum Pursh;species;Leaf;0;jbn;46,999650;6,9341710;20240826131745;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_651_nr8.mzML;dbgi_003648;Limnanthes douglasii R.Br.;NA;Positive;JBN;jbn;Limnanthes douglasii;Limnanthes douglasii R.Br.;species;Leaf;0;jbn;46,999577;6,9339380;20240826112217;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_652_nr8.mzML;dbgi_003602;Astilboides tabularis (Hemsl.) Engl.;NA;Positive;JBN;jbn;Astilboides tabularis;Astilboides tabularis (Hemsl.) Engl.;species;Leaf;0;jbn;46,999634;6,9341740;20240826140737;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_653_nr8.mzML;dbgi_003312;Seseli gracile Waldst. & Kit.;NA;Positive;JBN;jbn;Seseli gracile;Seseli gracile Waldst. & Kit.;species;Leaf;1;jbn;46,999890;6,9347806;20240725123709;LCMS – Synapt XS;NA;plant specimen
250411_ML_Metabo_DDA_sample_654_nr8.mzML;dbgi_003666;Cuminum cyminum L.;NA;Positive;JBN;jbn;Cuminum cyminum;Cuminum cyminum L.;species;Leaf;1;jbn;46,999725;6,9345260;20240823134217;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_655_nr8.mzML;dbgi_003831;Lonicera caerulea subsp. caerulea;NA;Positive;JBN;jbn;Lonicera caerulea subsp. caerulea;Lonicera caerulea subsp. caerulea;subspecies;Leaf;1;jbn;46,999725;6,9343890;20240814111904;LCMS – Synapt XS;MeOH/H2O;plant specimen
250411_ML_Metabo_DDA_sample_656_nr8.mzML;dbgi_003372;Origanum rotundifolium Boiss.;NA;Positive;JBN;jbn;Origanum rotundifolium;Origanum rotundifolium Boiss.;species;Leaf;0;jbn;46,999950;6,9349294;20240724115352;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_15bis_nr8.mzML;dbgi_003359;Sempervivum transcaucasicum Muirhead;NA;Positive;JBN;jbn;Sempervivum transcaucasicum;Sempervivum transcaucasicum Muirhead;species;Leaf;0;jbn;46,999977;6,9350170;20240724113248;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_657_nr8.mzML;dbgi_003712;Mentha × rotundifolia (L.) Huds.;NA;Positive;JBN;jbn;Mentha × rotundifolia;Mentha × rotundifolia (L.) Huds.;species;Leaf;1;jbn;46,999737;6,9345927;20240823135936;LCMS – Synapt XS;NA;plant specimen
250414_ML_Metabo_DDA_sample_658_nr8.mzML;dbgi_003386;Pinus heldreichii H.Christ;NA;Positive;JBN;jbn;Pinus heldreichii;Pinus heldreichii H.Christ;species;Leaf;0;jbn;46,999954;6,9347610;20240725120530;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_659_nr8.mzML;dbgi_003959;Paeonia L.;NA;Positive;JBN;jbn;Paeonia;Paeonia L.;genus;Leaf;0;jbn;46,999615;6,9341993;20240826134920;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_661_nr8.mzML;dbgi_003376;Phlomis russeliana (Sims) Benth.;NA;Positive;JBN;jbn;Phlomis russeliana;Phlomis russeliana (Sims) Benth.;species;Leaf;0;jbn;46,999825;6,9347634;20240725105043;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_663_nr8.mzML;dbgi_003691;Echinacea purpurea (L.) Moench;NA;Positive;JBN;jbn;Echinacea purpurea;Echinacea purpurea (L.) Moench;species;Leaf;0;jbn;46,999540;6,9339330;20240826111047;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_664_nr8.mzML;dbgi_003307;Cerastium decalvans Schloss. & Vuk.;NA;Positive;JBN;jbn;Cerastium decalvans;Cerastium decalvans Schloss. & Vuk.;species;Leaf;1;jbn;46,999874;6,9347810;20240725112151;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_665_nr8.mzML;dbgi_003774;Tetracentron sinense Oliv.;NA;Positive;JBN;jbn;Tetracentron sinense;Tetracentron sinense Oliv.;species;Leaf;0;jbn;46,999664;6,9347470;20240823150707;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_666_nr8.mzML;dbgi_002066;Chaerophyllum hirsutum L.;NA;Positive;JBN;jbn;Chaerophyllum hirsutum;Chaerophyllum hirsutum L.;species;Leaf;0;jbn;47,000015;6,9345927;20240722084200;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_667_nr8.mzML;dbgi_003866;Eryngium agavifolium Griseb.;NA;Positive;JBN;jbn;Eryngium agavifolium;Eryngium agavifolium Griseb.;species;Leaf;1;jbn;46,999546;6,9339323;20240826111357;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_668_nr8.mzML;dbgi_003786;Festuca airoides Lam.;NA;Positive;JBN;jbn;Festuca airoides;Festuca airoides Lam.;species;Leaf;1;jbn;46,999535;6,9344390;20240823160234;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_670_nr8.mzML;dbgi_003596;Paeonia tenuifolia L.;NA;Positive;JBN;jbn;Paeonia tenuifolia;Paeonia tenuifolia L.;species;Leaf;0;jbn;46,999653;6,9341960;20240826133025;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_671_nr8.mzML;dbgi_003432;Dasiphora fruticosa (L.) Rydb.;NA;Positive;JBN;jbn;Dasiphora fruticosa;Dasiphora fruticosa (L.) Rydb.;species;Leaf;1;jbn;47,000103;6,9342750;20240726160118;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_672_nr8.mzML;dbgi_003772;Alcea L.;NA;Positive;JBN;jbn;Alcea;Alcea L.;genus;Leaf;0;jbn;46,999680;6,9340615;20240826121552;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_673_nr8.mzML;dbgi_003667;Boehmeria platanifolia (Franch. & Sav.) C.H.Wright;NA;Positive;JBN;jbn;Boehmeria platanifolia;Boehmeria platanifolia (Franch. & Sav.) C.H.Wright;species;Leaf;0;jbn;46,999610;6,9341870;20240826135618;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_674_nr8.mzML;dbgi_003763;Glebionis segetum (L.) Fourr.;NA;Positive;JBN;jbn;Glebionis segetum;Glebionis segetum (L.) Fourr.;species;Leaf;1;jbn;46,999740;6,9344180;20240814114508;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_675_nr8.mzML;dbgi_002003;Veronica fruticulosa L.;NA;Positive;JBN;jbn;Veronica fruticulosa;Veronica fruticulosa L.;species;Leaf;0;jbn;47,000060;6,9348397;20240712103829;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_679_nr8.mzML;dbgi_003857;Poliothyrsis sinensis Oliv.;NA;Positive;JBN;jbn;Poliothyrsis sinensis;Poliothyrsis sinensis Oliv.;species;Leaf;0;jbn;46,999710;6,9347600;20240823150402;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_680_nr8.mzML;dbgi_003677;Myrica gale L.;NA;Positive;JBN;jbn;Myrica gale;Myrica gale L.;species;Leaf;0;jbn;46,999573;6,9342084;20240826141753;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_681_nr8.mzML;dbgi_003652;Musa velutina H.Wendl. & Drude;NA;Positive;JBN;jbn;Musa velutina;Musa velutina H.Wendl. & Drude;species;Leaf;1;jbn;46,999523;6,9344340;20240823154931;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_682_nr8.mzML;dbgi_002163;Festuca rubra L.;NA;Positive;JBN;jbn;Festuca rubra;Festuca rubra L.;species;Leaf;0;jbn;47,000015;6,9346190;20240722083618;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_683_nr8.mzML;dbgi_002217;Sambucus nigra L.;NA;Positive;JBN;jbn;Sambucus nigra;Sambucus nigra L.;species;Leaf;0;jbn;47,000210;6,9351100;20240708135609;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_684_nr8.mzML;dbgi_003486;Digitalis lutea L.;NA;Positive;JBN;jbn;Digitalis lutea;Digitalis lutea L.;species;Leaf;0;jbn;46,999460;6,9338155;20240813151437;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_685_nr8.mzML;dbgi_003426;Lythrum salicaria L.;NA;Positive;JBN;jbn;Lythrum salicaria;Lythrum salicaria L.;species;Leaf;0;jbn;46,999718;6,9339976;20240813114553;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_686_nr8.mzML;dbgi_003770;Potentilla reptans L.;NA;Positive;JBN;jbn;Potentilla reptans;Potentilla reptans L.;species;Leaf;0;jbn;46,999660;6,9341545;20240826130834;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_687_nr8.mzML;dbgi_002064;Pinus cembra L.;NA;Positive;JBN;jbn;Pinus cembra;Pinus cembra L.;species;Leaf;0;jbn;47,000042;6,9346237;20240722095751;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_688_nr8.mzML;dbgi_002165;Gentiana angustifolia Vill.;NA;Positive;JBN;jbn;Gentiana angustifolia;Gentiana angustifolia Vill.;species;Leaf;0;jbn;47,000015;6,9346495;20240722080446;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_689_nr8.mzML;dbgi_002056;Iris graminea L.;NA;Positive;JBN;jbn;Iris graminea;Iris graminea L.;species;Leaf;0;jbn;47,000070;6,9348555;20240712103358;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_690_nr8.mzML;dbgi_003698;Cosmos sulphureus Cav.;NA;Positive;JBN;jbn;Cosmos sulphureus;Cosmos sulphureus Cav.;species;Leaf;1;jbn;46,999760;6,9346557;20240823141845;LCMS – Synapt XS;MeOH/H2O;plant specimen
250414_ML_Metabo_DDA_sample_691_nr8.mzML;dbgi_002184;Hieracium pictum Schleich. ex Pers.;NA;Positive;JBN;jbn;Hieracium pictum;Hieracium pictum Schleich. ex Pers.;species;Leaf;0;jbn;47,000030;6,9346833;20240722103701;LCMS – Synapt XS;MeOH/H2O;plant specimen
