"entity_ID","geo_entity","longitude","latitude","biome","mean_wc2.0_bio_30s_01","mean_wc2.0_bio_30s_12","species"
10849,"Saskatchewan",-105.890055,54.419228,"Boreal Forests/Taiga",-0.04993,443.48922,"Penstemon nitidus"
10855,"South Dakota",-100.219856,44.437564,"Temperate Grasslands, Savannas & Shrublands",7.55297,491.85711,"Penstemon nitidus"
10926,"Wyoming",-107.539865,42.998988,"Deserts & Xeric Shrublands",5.10503,344.84642,"Penstemon nitidus"
12094,"North America",-92.01606,58.885739,"Boreal Forests/Taiga",-4.27999,556.19186,"Penstemon nitidus"
10252,"Mount Rainier National Park, USA",-121.70436,46.860614,"Temperate Conifer Forests",3.68956,2252.05528,"Penstemon ovatus"
10253,"North Cascades National Park, USA",-121.205689,48.71106,"Temperate Conifer Forests",3.19589,1507.68855,"Penstemon ovatus"
10254,"Olympic National Park, USA",-123.655134,47.799505,"Temperate Conifer Forests",5.81886,2702.99283,"Penstemon ovatus"
10606,"British Columbia",-124.756963,54.754071,"Temperate Conifer Forests",1.2523,918.45046,"Penstemon ovatus"
10819,"Oregon",-120.540876,43.940318,"Temperate Conifer Forests",8.20453,793.90721,"Penstemon ovatus"
10917,"Washington",-120.431231,47.386724,"Temperate Conifer Forests",7.92219,1032.63443,"Penstemon ovatus"
12094,"North America",-92.01606,58.885739,"Boreal Forests/Taiga",-4.27999,556.19186,"Penstemon ovatus"
10265,"Yosemite National Park, USA",-119.55727,37.848588,"Temperate Conifer Forests",4.8895,806.08038,"Penstemon roezlii"
10617,"California",-119.587455,37.23999,"Temperate Conifer Forests",14.02984,552.93863,"Penstemon roezlii"
10789,"Nevada",-116.652116,39.358275,"Deserts & Xeric Shrublands",9.67596,248.08948,"Penstemon roezlii"
10819,"Oregon",-120.540876,43.940318,"Temperate Conifer Forests",8.20453,793.90721,"Penstemon roezlii"
12094,"North America",-92.01606,58.885739,"Boreal Forests/Taiga",-4.27999,556.19186,"Penstemon roezlii"
10240,"Great Sand Dunes National Park and Preserve, USA",-105.564687,37.767757,"Deserts & Xeric Shrublands",6.14606,282.08526,"Penstemon secundiflorus"
10257,"Rocky Mountain National Park, USA",-105.69711,40.355482,"Temperate Conifer Forests",0.56672,616.31297,"Penstemon secundiflorus"
10557,"Mexico",-102.534989,23.950923,"Deserts & Xeric Shrublands",20.35159,756.2127,"Penstemon secundiflorus"
10639,"Colorado",-105.533704,38.999147,"Temperate Grasslands, Savannas & Shrublands",6.91599,421.02104,"Penstemon secundiflorus"
10808,"New Mexico",-106.107688,34.423064,"Deserts & Xeric Shrublands",11.89248,362.24203,"Penstemon secundiflorus"
10926,"Wyoming",-107.539865,42.998988,"Deserts & Xeric Shrublands",5.10503,344.84642,"Penstemon secundiflorus"
12094,"North America",-92.01606,58.885739,"Boreal Forests/Taiga",-4.27999,556.19186,"Penstemon secundiflorus"
10241,"Great Smoky Mountains National Park, USA",-83.507075,35.602093,"Temperate Broadleaf & Mixed Forests",10.80283,1592.83592,"Penstemon smallii"
10571,"Alabama",-86.829068,32.793899,"Temperate Grasslands, Savannas & Shrublands",17.0826,1458.61076,"Penstemon smallii"
10680,"Georgia",-83.446678,32.65409,"Temperate Grasslands, Savannas & Shrublands",17.5602,1287.53655,"Penstemon smallii"
10782,"North Carolina",-79.380157,35.549589,"Temperate Broadleaf & Mixed Forests",14.98434,1260.68285,"Penstemon smallii"
10851,"South Carolina",-80.900421,33.917554,"Temperate Grasslands, Savannas & Shrublands",16.98089,1242.63951,"Penstemon smallii"
10886,"Tennessee",-86.347529,35.851052,"Temperate Broadleaf & Mixed Forests",14.11367,1359.77647,"Penstemon smallii"
12094,"North America",-92.01606,58.885739,"Boreal Forests/Taiga",-4.27999,556.19186,"Penstemon smallii"
10582,"Arkansas",-92.442357,34.900843,"Temperate Broadleaf & Mixed Forests",15.81211,1275.84957,"Penstemon tubaeflorus"
10637,"Connecticut",-72.727581,41.625743,"Temperate Broadleaf & Mixed Forests",9.38551,1223.97287,"Penstemon tubaeflorus"
10701,"Illinois",-89.154719,40.121115,"Temperate Grasslands, Savannas & Shrublands",11.02222,984.00404,"Penstemon tubaeflorus"
10703,"Indiana",-86.285359,39.913823,"Temperate Broadleaf & Mixed Forests",10.93838,1039.01359,"Penstemon tubaeflorus"
10704,"Iowa",-93.496401,42.078631,"Temperate Grasslands, Savannas & Shrublands",8.89138,846.22249,"Penstemon tubaeflorus"
10716,"Kansas",-98.369251,38.483635,"Temperate Grasslands, Savannas & Shrublands",12.48798,708.00005,"Penstemon tubaeflorus"
10727,"Kentucky",-85.287719,37.52749,"Temperate Broadleaf & Mixed Forests",13.02964,1223.24359,"Penstemon tubaeflorus"
10740,"Louisiana",-92.019563,31.075817,"Temperate Conifer Forests",18.9771,1487.38504,"Penstemon tubaeflorus"
10743,"Maine",-69.2276,45.395879,"Temperate Broadleaf & Mixed Forests",4.82744,1092.45351,"Penstemon tubaeflorus"
10746,"Massachusetts",-71.809077,42.258629,"Temperate Broadleaf & Mixed Forests",8.5554,1172.60594,"Penstemon tubaeflorus"
10768,"Mississippi",-89.673271,32.755826,"Temperate Grasslands, Savannas & Shrublands",17.36639,1477.52469,"Penstemon tubaeflorus"
10769,"Missouri",-92.490496,38.374379,"Temperate Grasslands, Savannas & Shrublands",12.57132,1048.02334,"Penstemon tubaeflorus"
10786,"Nebraska",-99.792148,41.527905,"Temperate Grasslands, Savannas & Shrublands",9.43166,573.9458,"Penstemon tubaeflorus"
10806,"New Hampshire",-71.579279,43.689995,"Temperate Broadleaf & Mixed Forests",6.17064,1120.01844,"Penstemon tubaeflorus"
10810,"New York",-75.694587,42.99492,"Temperate Broadleaf & Mixed Forests",7.29212,1047.11574,"Penstemon tubaeflorus"
10815,"Ohio",-82.707282,40.415528,"Temperate Broadleaf & Mixed Forests",10.30735,976.42679,"Penstemon tubaeflorus"
10816,"Oklahoma",-97.509814,35.584372,"Temperate Grasslands, Savannas & Shrublands",15.38985,880.12593,"Penstemon tubaeflorus"
10825,"Pennsylvania",-77.839501,40.898437,"Temperate Broadleaf & Mixed Forests",9.17251,1066.64801,"Penstemon tubaeflorus"
10837,"Rhode I.",-71.559946,41.683897,"Temperate Broadleaf & Mixed Forests",9.63406,1230.56922,"Penstemon tubaeflorus"
10886,"Tennessee",-86.347529,35.851052,"Temperate Broadleaf & Mixed Forests",14.11367,1359.77647,"Penstemon tubaeflorus"
10887,"Texas",-99.357437,31.496942,"Temperate Grasslands, Savannas & Shrublands",18.11878,701.43943,"Penstemon tubaeflorus"
10910,"Vermont",-72.6598,44.08248,"Temperate Broadleaf & Mixed Forests",5.68114,1107.70274,"Penstemon tubaeflorus"
10922,"Wisconsin",-89.738389,44.642172,"Temperate Broadleaf & Mixed Forests",6.32221,813.06222,"Penstemon tubaeflorus"
12094,"North America",-92.01606,58.885739,"Boreal Forests/Taiga",-4.27999,556.19186,"Penstemon tubaeflorus"
10617,"California",-119.587455,37.23999,"Temperate Conifer Forests",14.02984,552.93863,"Penstemon venustus"
10700,"Idaho",-114.653927,44.396719,"Temperate Conifer Forests",5.70444,474.05065,"Penstemon venustus"
10819,"Oregon",-120.540876,43.940318,"Temperate Conifer Forests",8.20453,793.90721,"Penstemon venustus"
10906,"Utah",-111.674632,39.325204,"Deserts & Xeric Shrublands",8.79734,300.85144,"Penstemon venustus"
10917,"Washington",-120.431231,47.386724,"Temperate Conifer Forests",7.92219,1032.63443,"Penstemon venustus"
12094,"North America",-92.01606,58.885739,"Boreal Forests/Taiga",-4.27999,556.19186,"Penstemon venustus"
737,"Crete, Karpathos, Kasos, Saria",24.949888,35.246776,"Mediterranean Forests, Woodlands & Scrub",16.45534,711.14106,"Petrorhagia illyrica"
738,"Sicily",14.155497,37.587635,"Mediterranean Forests, Woodlands & Scrub",15.99981,520.98221,"Petrorhagia illyrica"
1314,"Ionian Islands",20.427794,38.616121,"Mediterranean Forests, Woodlands & Scrub",15.81561,965.64209,"Petrorhagia illyrica"
1318,"West Aegean Islands, Greece",23.834554,38.611548,"Mediterranean Forests, Woodlands & Scrub",15.55086,504.04181,"Petrorhagia illyrica"
1373,"Crete",24.84525,35.230426,"Mediterranean Forests, Woodlands & Scrub",16.35828,714.83731,"Petrorhagia illyrica"
1387,"Evvia",23.791289,38.556352,"Mediterranean Forests, Woodlands & Scrub",15.42553,512.04537,"Petrorhagia illyrica"
1389,"Skopelos",23.690235,39.128745,"Mediterranean Forests, Woodlands & Scrub",16.18709,475.94749,"Petrorhagia illyrica"
10078,"Marmarica, Libya & Egypt",26.19093,30.080454,"Deserts & Xeric Shrublands",20.24873,55.37725,"Petrorhagia illyrica"
10407,"Northern Pindos, Greece",20.98491,40.046235,"Mediterranean Forests, Woodlands & Scrub",10.64908,916.32097,"Petrorhagia illyrica"
10408,"Southern Pindos, Greece",21.212722,39.381,"Mediterranean Forests, Woodlands & Scrub",12.86236,885.23619,"Petrorhagia illyrica"
10409,"Peloponnese",22.288492,37.476681,"Mediterranean Forests, Woodlands & Scrub",14.50676,735.26109,"Petrorhagia illyrica"
10410,"Sterea Ellas, Greece",22.435462,38.517009,"Mediterranean Forests, Woodlands & Scrub",14.36752,695.28668,"Petrorhagia illyrica"
10411,"East Central, Greece",22.59638,39.381135,"Mediterranean Forests, Woodlands & Scrub",14.66951,527.3812,"Petrorhagia illyrica"
10412,"North Central, Greece",21.998408,40.433095,"Mediterranean Forests, Woodlands & Scrub",11.97394,561.72923,"Petrorhagia illyrica"
10413,"North East, Greece",24.288505,40.988223,"Mediterranean Forests, Woodlands & Scrub",13.05313,531.97271,"Petrorhagia illyrica"
10572,"Albania",20.068372,41.142546,"Mediterranean Forests, Woodlands & Scrub",11.67161,1118.873,"Petrorhagia illyrica"
10574,"Algeria",2.632362,28.163355,"Deserts & Xeric Shrublands",23.15381,79.65991,"Petrorhagia illyrica"
10608,"Bulgaria",25.231377,42.761353,"Temperate Broadleaf & Mixed Forests",10.53092,591.27509,"Petrorhagia illyrica"
10664,"Egypt without Sinai",29.53137,26.357811,"Deserts & Xeric Shrublands",22.44107,17.69483,"Petrorhagia illyrica"
10688,"Greece excl. Crete and East Aegean",22.674575,39.367238,"Mediterranean Forests, Woodlands & Scrub",13.49893,661.61636,"Petrorhagia illyrica"
10709,"Italy excl. Sardinia and Sicily",12.155074,43.525573,"Mediterranean Forests, Woodlands & Scrub",11.55104,836.64162,"Petrorhagia illyrica"
10735,"Libya",18.023182,27.04405,"Deserts & Xeric Shrublands",21.77701,32.18551,"Petrorhagia illyrica"
10761,"Morocco",-6.317546,31.884132,"Mediterranean Forests, Woodlands & Scrub",17.14373,296.4395,"Petrorhagia illyrica"
10839,"Romania",24.969182,45.843598,"Temperate Broadleaf & Mixed Forests",8.91569,615.01754,"Petrorhagia illyrica"
10860,"Sicilia incl. Pantelleria and Malta",14.146473,37.565968,"Mediterranean Forests, Woodlands & Scrub",16.02656,521.43289,"Petrorhagia illyrica"
10897,"Tunisia",9.561556,34.111243,"Mediterranean Forests, Woodlands & Scrub",19.91176,233.62723,"Petrorhagia illyrica"
10930,"Yugoslavia",18.724339,44.160241,"Temperate Broadleaf & Mixed Forests",9.82514,907.19853,"Petrorhagia illyrica"
11046,"Calabria Province, Italy",16.347359,39.068132,"Mediterranean Forests, Woodlands & Scrub",14.40052,860.04315,"Petrorhagia illyrica"
11472,"Macedonia",21.691983,41.592926,"Temperate Broadleaf & Mixed Forests",9.96282,620.81266,"Petrorhagia illyrica"
12120,"Lefkada",20.647712,38.707985,"Mediterranean Forests, Woodlands & Scrub",15.22572,935.38367,"Petrorhagia illyrica"
12125,"Ithaca",20.687974,38.395475,"Mediterranean Forests, Woodlands & Scrub",16.29335,891.89919,"Petrorhagia illyrica"
12146,"Cephalonia",20.574409,38.222972,"Mediterranean Forests, Woodlands & Scrub",15.4704,917.92203,"Petrorhagia illyrica"
12147,"Zakynthos",20.774553,37.785044,"Mediterranean Forests, Woodlands & Scrub",16.29519,940.06864,"Petrorhagia illyrica"
200,"Ireland incl. North Ireland",-7.895663,53.426558,"Temperate Broadleaf & Mixed Forests",9.51166,1244.61039,"Phleum bertolonii"
727,"Isle of Wight",-1.298564,50.674952,"Temperate Broadleaf & Mixed Forests",10.36686,819.43543,"Phleum bertolonii"
728,"Anglesey",-4.375183,53.287562,"Temperate Broadleaf & Mixed Forests",10.01559,926.87728,"Phleum bertolonii"
729,"Isle of Man",-4.537848,54.228407,"Temperate Broadleaf & Mixed Forests",9.00411,998.96069,"Phleum bertolonii"
732,"Channel Islands",-2.29128,49.32686,"Temperate Broadleaf & Mixed Forests",11.40967,851.72599,"Phleum bertolonii"
734,"Outer Hebrides",-6.860517,57.915943,"Temperate Broadleaf & Mixed Forests",8.23147,1433.34254,"Phleum bertolonii"
736,"Corsica",9.105559,42.151732,"Mediterranean Forests, Woodlands & Scrub",13.22203,770.22228,"Phleum bertolonii"
738,"Sicily",14.155497,37.587635,"Mediterranean Forests, Woodlands & Scrub",15.99981,520.98221,"Phleum bertolonii"
739,"Sardinia",9.036224,40.090224,"Mediterranean Forests, Woodlands & Scrub",15.19299,624.20874,"Phleum bertolonii"
10015,"Region Rhône-Alpes, France",5.343218,45.439753,"Temperate Broadleaf & Mixed Forests",8.97614,1064.59497,"Phleum bertolonii"
10034,"Tuscan Maremma, Italy",11.242362,42.787108,"Mediterranean Forests, Woodlands & Scrub",14.17756,588.83122,"Phleum bertolonii"
10056,"Switzerland",8.234912,46.802802,"Temperate Conifer Forests",5.31445,1251.33546,"Phleum bertolonii"
10104,"Haute-Garonne, France",1.162563,43.366501,"Temperate Broadleaf & Mixed Forests",12.30159,879.9702,"Phleum bertolonii"
10184,"Parco Nazionale delle Foreste Casentinesi, Monte Falterona e Campigna, Italy",11.77906,43.867151,"Temperate Broadleaf & Mixed Forests",9.9618,1516.79444,"Phleum bertolonii"
10681,"Germany",10.39233,51.110152,"Temperate Broadleaf & Mixed Forests",8.57657,779.48554,"Phleum bertolonii"
10788,"Netherlands",5.600985,52.253573,"Temperate Broadleaf & Mixed Forests",9.64201,796.89405,"Phleum bertolonii"
10961,"Croatia",16.390939,45.0272,"Temperate Broadleaf & Mixed Forests",11.02759,976.94231,"Phleum bertolonii"
10978,"Sierra Nevada ",-3.136268,37.070204,"Mediterranean Forests, Woodlands & Scrub",9.3692,663.32221,"Phleum bertolonii"
11030,"Piemonte Province, Italy",7.92638,45.061542,"Temperate Conifer Forests",9.42264,899.9612,"Phleum bertolonii"
11031,"Lombardia Province, Italy",9.770565,45.619968,"Temperate Conifer Forests",9.82093,882.33783,"Phleum bertolonii"
11032,"Trentino-Alto Adige Province, Italy",11.28284,46.442442,"Temperate Conifer Forests",4.41008,728.00445,"Phleum bertolonii"
11033,"Veneto Province, Italy",11.845799,45.661798,"Temperate Broadleaf & Mixed Forests",11.00603,866.04869,"Phleum bertolonii"
11034,"Friuli-Venezia Giulia Province, Italy",13.059201,46.154546,"Temperate Broadleaf & Mixed Forests",9.9562,1390.30542,"Phleum bertolonii"
11035,"Liguria Province, Italy",8.705216,44.264332,"Mediterranean Forests, Woodlands & Scrub",11.95642,1149.42625,"Phleum bertolonii"
11036,"Emilia-Romagna Province, Italy",11.019991,44.536529,"Temperate Broadleaf & Mixed Forests",12.20134,894.16015,"Phleum bertolonii"
11037,"Toscana Province, Italy",11.126637,43.450992,"Mediterranean Forests, Woodlands & Scrub",13.09269,928.94775,"Phleum bertolonii"
11038,"Marche Province, Italy",13.108255,43.3659,"Mediterranean Forests, Woodlands & Scrub",12.73951,839.11377,"Phleum bertolonii"
11039,"Umbria Province, Italy",12.49092,42.966976,"Mediterranean Forests, Woodlands & Scrub",12.65314,728.4923,"Phleum bertolonii"
11040,"Lazio Province, Italy",12.767445,41.980271,"Mediterranean Forests, Woodlands & Scrub",13.62689,701.77262,"Phleum bertolonii"
11041,"Abruzzo Province, Italy",13.855137,42.228034,"Temperate Broadleaf & Mixed Forests",11.11766,766.51462,"Phleum bertolonii"
11042,"Molise Province, Italy",14.595773,41.684906,"Mediterranean Forests, Woodlands & Scrub",12.83635,592.86306,"Phleum bertolonii"
11043,"Campania Province, Italy",14.840554,40.859986,"Mediterranean Forests, Woodlands & Scrub",13.68588,810.23326,"Phleum bertolonii"
11044,"Puglia Province, Italy",16.620345,40.984788,"Mediterranean Forests, Woodlands & Scrub",15.37619,498.19575,"Phleum bertolonii"
11045,"Basilicata Province, Italy",16.082277,40.500675,"Mediterranean Forests, Woodlands & Scrub",13.22896,674.22016,"Phleum bertolonii"
11046,"Calabria Province, Italy",16.347359,39.068132,"Mediterranean Forests, Woodlands & Scrub",14.40052,860.04315,"Phleum bertolonii"
12280,"Iberian Peninsula",-4.220344,40.284081,"Mediterranean Forests, Woodlands & Scrub",13.46098,672.99487,"Phleum bertolonii"
12552,"Borkum",6.716373,53.593063,"Temperate Broadleaf & Mixed Forests",9.35877,789.32024,"Phleum bertolonii"
12556,"Norderney",7.230524,53.711594,"Temperate Broadleaf & Mixed Forests",9.21401,744.43138,"Phleum bertolonii"
12560,"Wangerooge",7.898736,53.786352,"Temperate Broadleaf & Mixed Forests",8.96285,776.97186,"Phleum bertolonii"
12562,"Mellum",8.151246,53.721133,"Temperate Broadleaf & Mixed Forests",8.8336,797.2453,"Phleum bertolonii"
10071,"Spain mainland",-3.553951,40.390648,"Mediterranean Forests, Woodlands & Scrub",13.1964,632.36368,"Pilosella breviscapa"
10104,"Haute-Garonne, France",1.162563,43.366501,"Temperate Broadleaf & Mixed Forests",12.30159,879.9702,"Pilosella breviscapa"
10675,"France incl. Channel Islands and Monaco excl. Corse",2.44973,46.632353,"Temperate Broadleaf & Mixed Forests",10.70229,849.89313,"Pilosella breviscapa"
11434,"Andorra",1.576058,42.544171,"Temperate Broadleaf & Mixed Forests",4.47476,1307.7407,"Pilosella breviscapa"
12066,"France excl. Corse",2.456035,46.625369,"Temperate Broadleaf & Mixed Forests",10.70401,849.96439,"Pilosella breviscapa"
12071,"Spain mainland incl. Gibraltar and Andorra",-3.549384,40.39244,"Mediterranean Forests, Woodlands & Scrub",13.1884,633.0367,"Pilosella breviscapa"
12280,"Iberian Peninsula",-4.220344,40.284081,"Mediterranean Forests, Woodlands & Scrub",13.46098,672.99487,"Pilosella breviscapa"
736,"Corsica",9.105559,42.151732,"Mediterranean Forests, Woodlands & Scrub",13.22203,770.22228,"Pilosella cymosa"
1387,"Evvia",23.791289,38.556352,"Mediterranean Forests, Woodlands & Scrub",15.42553,512.04537,"Pilosella cymosa"
1396,"Samothraki",25.584957,40.454324,"Mediterranean Forests, Woodlands & Scrub",13.15596,637.5363,"Pilosella cymosa"
10032,"Sachsen, Germany",13.354136,51.051255,"Temperate Broadleaf & Mixed Forests",8.2922,696.92188,"Pilosella cymosa"
10056,"Switzerland",8.234912,46.802802,"Temperate Conifer Forests",5.31445,1251.33546,"Pilosella cymosa"
10324,"Bryansk Nature Reserve, Russian Federation",33.968739,52.510063,"Temperate Broadleaf & Mixed Forests",5.78952,640.65733,"Pilosella cymosa"
10407,"Northern Pindos, Greece",20.98491,40.046235,"Mediterranean Forests, Woodlands & Scrub",10.64908,916.32097,"Pilosella cymosa"
10408,"Southern Pindos, Greece",21.212722,39.381,"Mediterranean Forests, Woodlands & Scrub",12.86236,885.23619,"Pilosella cymosa"
10409,"Peloponnese",22.288492,37.476681,"Mediterranean Forests, Woodlands & Scrub",14.50676,735.26109,"Pilosella cymosa"
10410,"Sterea Ellas, Greece",22.435462,38.517009,"Mediterranean Forests, Woodlands & Scrub",14.36752,695.28668,"Pilosella cymosa"
10413,"North East, Greece",24.288505,40.988223,"Mediterranean Forests, Woodlands & Scrub",13.05313,531.97271,"Pilosella cymosa"
10420,"Ulyanovsk Oblast, Russian Federation",47.963072,53.904749,"Temperate Broadleaf & Mixed Forests",4.44176,504.2191,"Pilosella cymosa"
10589,"Austria incl. Liechtenstein",14.130495,47.592048,"Temperate Conifer Forests",6.2733,1068.19956,"Pilosella cymosa"
10599,"Belarus",28.046966,53.540222,"Temperate Broadleaf & Mixed Forests",6.0337,627.11755,"Pilosella cymosa"
10657,"Denmark",10.050814,55.962318,"Temperate Broadleaf & Mixed Forests",8.12468,704.53781,"Pilosella cymosa"
10681,"Germany",10.39233,51.110152,"Temperate Broadleaf & Mixed Forests",8.57657,779.48554,"Pilosella cymosa"
10688,"Greece excl. Crete and East Aegean",22.674575,39.367238,"Mediterranean Forests, Woodlands & Scrub",13.49893,661.61636,"Pilosella cymosa"
10709,"Italy excl. Sardinia and Sicily",12.155074,43.525573,"Mediterranean Forests, Woodlands & Scrub",11.55104,836.64162,"Pilosella cymosa"
10797,"Norway",14.075128,64.447872,"Tundra",1.44133,1054.37734,"Pilosella cymosa"
10844,"Northwest European Russia",31.241027,58.78056,"Boreal Forests/Taiga",4.28558,663.50461,"Pilosella cymosa"
10930,"Yugoslavia",18.724339,44.160241,"Temperate Broadleaf & Mixed Forests",9.82514,907.19853,"Pilosella cymosa"
11030,"Piemonte Province, Italy",7.92638,45.061542,"Temperate Conifer Forests",9.42264,899.9612,"Pilosella cymosa"
11035,"Liguria Province, Italy",8.705216,44.264332,"Mediterranean Forests, Woodlands & Scrub",11.95642,1149.42625,"Pilosella cymosa"
11036,"Emilia-Romagna Province, Italy",11.019991,44.536529,"Temperate Broadleaf & Mixed Forests",12.20134,894.16015,"Pilosella cymosa"
11037,"Toscana Province, Italy",11.126637,43.450992,"Mediterranean Forests, Woodlands & Scrub",13.09269,928.94775,"Pilosella cymosa"
11038,"Marche Province, Italy",13.108255,43.3659,"Mediterranean Forests, Woodlands & Scrub",12.73951,839.11377,"Pilosella cymosa"
11039,"Umbria Province, Italy",12.49092,42.966976,"Mediterranean Forests, Woodlands & Scrub",12.65314,728.4923,"Pilosella cymosa"
11045,"Basilicata Province, Italy",16.082277,40.500675,"Mediterranean Forests, Woodlands & Scrub",13.22896,674.22016,"Pilosella cymosa"
11052,"Sachsen-Anhalt, Germany",11.705496,52.011937,"Temperate Broadleaf & Mixed Forests",9.06452,567.92258,"Pilosella cymosa"
11053,"Nordrhein-Westfalen, Germany",7.566528,51.476673,"Temperate Broadleaf & Mixed Forests",9.17703,878.10399,"Pilosella cymosa"
11055,"Thüringen, Germany",11.030485,50.902975,"Temperate Broadleaf & Mixed Forests",8.00929,733.37521,"Pilosella cymosa"
11056,"Rheinland-Pfalz, Germany",7.453645,49.916523,"Temperate Broadleaf & Mixed Forests",8.82921,802.61815,"Pilosella cymosa"
11058,"Baden-Württemberg, Germany",9.051441,48.541892,"Temperate Broadleaf & Mixed Forests",8.40511,979.93949,"Pilosella cymosa"
11091,"Niederöstereich, Austria",15.744241,48.267693,"Temperate Broadleaf & Mixed Forests",8.33856,715.32441,"Pilosella cymosa"
11094,"Kärnten, Austria",13.905381,46.772174,"Temperate Conifer Forests",5.33282,1356.13236,"Pilosella cymosa"
11096,"Tirol, Austria",11.498997,47.195063,"Temperate Conifer Forests",2.91457,1200.17755,"Pilosella cymosa"
11469,"Latvia",24.9313,56.85281,"Temperate Broadleaf & Mixed Forests",5.7987,670.14447,"Pilosella cymosa"
11472,"Macedonia",21.691983,41.592926,"Temperate Broadleaf & Mixed Forests",9.96282,620.81266,"Pilosella cymosa"
11478,"Montenegro",19.237101,42.777376,"Temperate Broadleaf & Mixed Forests",8.4318,1188.21386,"Pilosella cymosa"
11506,"Slovakia",19.48351,48.709455,"Temperate Broadleaf & Mixed Forests",7.73904,735.89326,"Pilosella cymosa"
12064,"Austria",14.141108,47.588083,"Temperate Conifer Forests",6.26796,1067.96298,"Pilosella cymosa"
12074,"Kaliningrad",21.453315,54.705705,"Temperate Broadleaf & Mixed Forests",7.17204,704.9411,"Pilosella cymosa"
12075,"Turkey excl. East Agean Islands",35.176624,39.059963,"Temperate Broadleaf & Mixed Forests",10.67716,594.88809,"Pilosella cymosa"
12120,"Lefkada",20.647712,38.707985,"Mediterranean Forests, Woodlands & Scrub",15.22572,935.38367,"Pilosella cymosa"
12146,"Cephalonia",20.574409,38.222972,"Mediterranean Forests, Woodlands & Scrub",15.4704,917.92203,"Pilosella cymosa"
12200,"Serbia & Kosovo",20.79042,44.024122,"Temperate Broadleaf & Mixed Forests",9.90051,706.9776,"Pilosella cymosa"
12585,"Upper Tobol",61.767383,53.185728,"Temperate Grasslands, Savannas & Shrublands",2.89215,350.03225,"Pilosella cymosa"
12615,"Upper Dnieper",29.275229,52.959945,"Temperate Broadleaf & Mixed Forests",6.10635,630.43104,"Pilosella cymosa"
12616,"Upper Dniester",24.429231,48.960154,"Temperate Conifer Forests",6.9574,806.52666,"Pilosella cymosa"
12618,"Volga-Don",42.645054,53.286842,"Temperate Broadleaf & Mixed Forests",5.0499,537.12551,"Pilosella cymosa"
720,"Herm",-2.449571,49.472576,"Temperate Broadleaf & Mixed Forests",11.29827,844.93438,"Pilosella officinarum"
725,"Jersey",-2.132722,49.213826,"Temperate Broadleaf & Mixed Forests",11.48578,841.87764,"Pilosella officinarum"
736,"Corsica",9.105559,42.151732,"Mediterranean Forests, Woodlands & Scrub",13.22203,770.22228,"Pilosella officinarum"
10071,"Spain mainland",-3.553951,40.390648,"Mediterranean Forests, Woodlands & Scrub",13.1964,632.36368,"Pilosella officinarum"
10101,"Nationalpark Eifel, Germany",6.423311,50.581155,"Temperate Broadleaf & Mixed Forests",8.16991,976.55566,"Pilosella officinarum"
10324,"Bryansk Nature Reserve, Russian Federation",33.968739,52.510063,"Temperate Broadleaf & Mixed Forests",5.78952,640.65733,"Pilosella officinarum"
10657,"Denmark",10.050814,55.962318,"Temperate Broadleaf & Mixed Forests",8.12468,704.53781,"Pilosella officinarum"
10672,"Finland",26.258837,64.494336,"Boreal Forests/Taiga",1.48871,581.29004,"Pilosella officinarum"
10675,"France incl. Channel Islands and Monaco excl. Corse",2.44973,46.632353,"Temperate Broadleaf & Mixed Forests",10.70229,849.89313,"Pilosella officinarum"
10681,"Germany",10.39233,51.110152,"Temperate Broadleaf & Mixed Forests",8.57657,779.48554,"Pilosella officinarum"
10797,"Norway",14.075128,64.447872,"Tundra",1.44133,1054.37734,"Pilosella officinarum"
10839,"Romania",24.969182,45.843598,"Temperate Broadleaf & Mixed Forests",8.91569,615.01754,"Pilosella officinarum"
10841,"East European Russia",53.730739,56.123319,"Temperate Broadleaf & Mixed Forests",2.50073,545.17008,"Pilosella officinarum"
10842,"North European Russia",45.85434,64.504184,"Boreal Forests/Taiga",-0.78121,556.59632,"Pilosella officinarum"
10844,"Northwest European Russia",31.241027,58.78056,"Boreal Forests/Taiga",4.28558,663.50461,"Pilosella officinarum"
10877,"Sweden",16.741157,62.787738,"Boreal Forests/Taiga",2.28811,652.26752,"Pilosella officinarum"
10960,"Czech Republic",15.332125,49.73913,"Temperate Broadleaf & Mixed Forests",7.58212,650.58436,"Pilosella officinarum"
11029,"Valle d'Aosta Province, Italy",7.393502,45.732743,"Temperate Conifer Forests",1.81202,1174.57717,"Pilosella officinarum"
11030,"Piemonte Province, Italy",7.92638,45.061542,"Temperate Conifer Forests",9.42264,899.9612,"Pilosella officinarum"
11031,"Lombardia Province, Italy",9.770565,45.619968,"Temperate Conifer Forests",9.82093,882.33783,"Pilosella officinarum"
11032,"Trentino-Alto Adige Province, Italy",11.28284,46.442442,"Temperate Conifer Forests",4.41008,728.00445,"Pilosella officinarum"
11034,"Friuli-Venezia Giulia Province, Italy",13.059201,46.154546,"Temperate Broadleaf & Mixed Forests",9.9562,1390.30542,"Pilosella officinarum"
11037,"Toscana Province, Italy",11.126637,43.450992,"Mediterranean Forests, Woodlands & Scrub",13.09269,928.94775,"Pilosella officinarum"
11038,"Marche Province, Italy",13.108255,43.3659,"Mediterranean Forests, Woodlands & Scrub",12.73951,839.11377,"Pilosella officinarum"
