"species","temperature","precipitation","uid","parent_uid","genus","rank","sourceinfo","uniqname","flags","...8","family","unique_name.family","ott_id.family","name.order","unique_name.order","ott_id.order","name.no.rank","unique_name.no.rank","ott_id.no.rank","name.class","unique_name.class","ott_id.class","name.phylum","unique_name.phylum","ott_id.phylum","name.kingdom","unique_name.kingdom","ott_id.kingdom","name.domain","unique_name.domain","ott_id.domain","name.subfamily","unique_name.subfamily","ott_id.subfamily","name.suborder","unique_name.suborder","ott_id.suborder","name.tribe","unique_name.tribe","ott_id.tribe","name.subtribe","unique_name.subtribe","ott_id.subtribe","name.superorder","unique_name.superorder","ott_id.superorder","name.subclass","unique_name.subclass","ott_id.subclass","garden","pres","code_garden"
"Veronica incana",4.27877081632653,55.2598339183673,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ch",1,"ch"
"Veronica kotschyana",10.633445,59.4330195,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica krylovii",2.42547125,36.66490975,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ch",1,"ch"
"Veronica liwanensis",9.20097333333333,56.7194733333333,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ch",1,"ch_pr"
"Veronica longifolia",5.2186388,65.77040747,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ch_ge_pr"
"Veronica macrostachya",15.9492314285714,41.2547978571429,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica montana",9.6772454,86.4798843,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la",1,"ch_la"
"Veronica multifida",8.543925,54.4999710384615,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la",1,"ge_la_pr"
"Veronica officinalis",8.41520778745645,87.9854135633117,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"ch_fr_ge_la_ne_pr"
"Veronica oltensis",9.36354666666667,55.5074846666667,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica orchidea",8.91681617647059,74.6238475789474,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ne",1,"ne"
"Veronica orientalis",12.6327122222222,48.2006688333333,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica pectinata",11.256648,65.378137,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la",1,"la"
"Veronica peduncularis",8.58932967741936,67.8562373030303,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ne",1,"ch_ge_ne"
"Veronica peregrina",12.891767,112.05873666,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ch",1,"ch"
"Veronica petraea",10.14308,50.462153,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la",1,"ch_la"
"Veronica pinnata",0.0714057142857143,26.9155718571429,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica polifolia",13.5923566666667,49.8207006666667,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_pr"
"Veronica ponae",11.8119885714286,75.411037,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ch",1,"ch"
"Veronica porphyriana",0.719434,37.3048429,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica prostrata",8.23240320675106,71.0613650367347,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"ch_fr_ge_la_pr"
"Veronica repens",13.0261433333333,67.1986613333333,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica rotunda",7.89960954545455,100.251368454545,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica salicifolia",8.80377666666667,161.154030333333,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Veronica saturejoides",10.591154,86.0253306,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la",1,"ch_ge_la_pr"
"Veronica scardica",10.6522835483871,67.5829563548387,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica schmidtiana",6.068021,124.4488525,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_pr"
"Veronica scutellata",5.946376,80.50997414,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica serpyllifolia",9.7442974,89.80435966,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la",1,"ge_la"
"Veronica speciosa",15.379156,132.7631496,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Veronica spicata",7.38864131313131,72.8742721717172,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ch_ge_pr"
"Veronica spuria",6.45948367346939,61.7296921428571,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_pr"
"Veronica surculosa",10.633445,59.4330195,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica teucrium",6.41507366949153,77.7449804491525,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"ch_fr_ge_la_ne_pr"
"Veronica thymoides",10.633445,59.4330195,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Veronica topiaria",10.397215,171.062726,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr_ge"
"Veronica traversii",10.397215,171.062726,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lo",1,"lo"
"Veronica turrilliana",11.6336975,59.42596075,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge"
"Veronica urticifolia",6.24604368852459,81.082229295082,507032,705593,"Veronica","genus","ncbi:4173,worms:993896,gbif:3172047,irmng:1381293,irmng:1073912,irmng:1282418,irmng:1364735,irmng:1057809",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr_ge_pr"
"Veronicastrum sibiricum",5.751074,84.6755276,484335,705593,"Veronicastrum","genus","ncbi:74694,gbif:3172205,irmng:1072571",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la",1,"ge_la_pr"
"Veronicastrum villosulum",13.0678027272727,137.805147818182,484335,705593,"Veronicastrum","genus","ncbi:74694,gbif:3172205,irmng:1072571",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Veroniceae","Veroniceae",705593,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
